Creator,Creator ID,Title,Year,Media ID,Media Filename,Profile Filename,Match Type,Caption
"Kristiina Karinen","","SIRI, schwarz, Kragen gestrickt. 70% Merino extrafine, 20% Seide, 10% Cashmere. Photo: Ingo Misiak.","","image-011d9ab993b036465d9e873be6e2014ef86f6101-1920x1300-jpg","55889_kristiina-karinen-siri-_fotograf-ingo-misiak.jpg","Kristiina-Karinen-SIRI-_Fotograf-Ingo-Misiak.jpg","normalized","SIRI, schwarz, Kragen gestrickt. 70% Merino extrafine, 20% Seide, 10% Cashmere. Photo: Ingo Misiak."
"Kristiina Karinen","","ALINEA, schwarz, 2016, Pelerine gestrickt. 70% Merino extrafine, 20% Seide, 10% Cashmere, Breite 65cm, Höhe 40cm. Photo Ingo Misiak.","2016","image-3f657fb04585dac3cc34f83e75f5892a6ed0340e-1920x1300-jpg","55881_kristiina-karinen-alinea-schwarz-2016-_fotograf-ingo-misiak.jpg","Kristiina-Karinen-ALINEA-schwarz-2016-_Fotograf-Ingo-Misiak.jpg","normalized","ALINEA, schwarz, 2016, Pelerine gestrickt. 70% Merino extrafine, 20% Seide, 10% Cashmere, Breite 65cm, Höhe 40cm. Photo Ingo Misiak."
"Kristiina Karinen","","OFI, schwarz-weiss, 2016, Pelerine gestrickt. 75% Merino extrafine, 25% Seide, Breite 55cm, Höhe 65cm. Photo: Ingo Misiak.","2016","image-2eea0ff0c955bb01e53588e98355661f45f97f7c-1920x1300-jpg","55885_kristiina-karinen-ofi-schwarz-weiss-2016-_fotograf-ingo-misiak.jpg","Kristiina-Karinen-OFI-schwarz-weiss-2016-_Fotograf-Ingo-Misiak.jpg","normalized","OFI, schwarz-weiss, 2016, Pelerine gestrickt. 75% Merino extrafine, 25% Seide, Breite 55cm, Höhe 65cm. Photo: Ingo Misiak."
"Kristiina Karinen","","KENKO, schwarz-weiss, 2016, Pelerine gestrickt. 75% Merino extrafine, 25% Seide, Breite 60cm, Höhe 40cm. Photo: Ingo Misiak.","2016","image-008b7d57196c569957954bd55a1919d65b4f9c65-1260x1920-jpg","19624_kristiina-karinen-tay-schwarz-gilet-gestrickt-ingo-misiak.jpg","Kristiina-Karinen-KENKO-schwarz-weiss-2016_Fotograf-Ingo-Misiak-1.jpg","fuzzy","KENKO, schwarz-weiss, 2016, Pelerine gestrickt. 75% Merino extrafine, 25% Seide, Breite 60cm, Höhe 40cm. Photo: Ingo Misiak."
"Kristiina Karinen","","VALO, Jacke weiss und schwarz, 2019, gestrickt. 95% Merino extrafine, 5% Seide. Photo: Ingo Misiak.","2019","image-d58d64f098822dcac8c1ded0bb1aa34c1e8ec897-1920x1300-jpg","55877_kristiina-karinen_valo-jacke_fotograf-ingo-misiak.jpg","Kristiina-Karinen_VALO-Jacke_Fotograf-Ingo-Misiak.jpg","normalized","VALO, Jacke weiss und schwarz, 2019, gestrickt. 95% Merino extrafine, 5% Seide. Photo: Ingo Misiak."
"Kristiina Karinen","","WAVES, Pelerine schwarz und grau, 2019, gestrickt. 95% Merino extrafine, 5% Seide, Höhe 50cm, Breite 70cm. Photo: Ingo Misiak.","2019","image-d33c85b19b24d8cf687ad8be67335dda703a53a9-1920x1300-jpg","55895_kristiina-karinen-waves_fotograf-ingo-misiak.jpg","Kristiina-Karinen-WAVES_Fotograf-Ingo-Misiak.jpg","normalized","WAVES, Pelerine schwarz und grau, 2019, gestrickt. 95% Merino extrafine, 5% Seide, Höhe 50cm, Breite 70cm. Photo: Ingo Misiak."
"Kristiina Karinen","","SÄDE, Jacke grau und schwarz, 2019, gestrickt. 95% Merino extrafine, 5% Seide, Höhe 80cm, Breite 120cm. Photo Ingo Misiak.","2019","image-cdf89c405749314046a2d96a071c54c14f1fb965-1920x1300-jpg","55875_kristiina-karinen_saede-jacke_fotograf-ingo-misiak.jpg","Kristiina-Karinen_SAEDE-Jacke_Fotograf-Ingo-Misiak.jpg","normalized","SÄDE, Jacke grau und schwarz, 2019, gestrickt. 95% Merino extrafine, 5% Seide, Höhe 80cm, Breite 120cm. Photo Ingo Misiak."
"Ulla & Martin Kaufmann","hEWOpVV05Nk2Wkv6vItLah","Gefäß Architektur. Silber 925, Photo H.P. Hoffmann","","image-29ccf4b8e5434b32ccc576ef753e4baece5b9878-1920x1300-jpg","53020_ulla-und-martin-kaufmann_photo-m-hoffmann_galerie-isabella-hund_schmuck.jpg","1-GefÑ·-Architektur.-Silber-925Photo-H.P.-Hoffmann.jpg","fuzzy","Gefäß Architektur. Silber 925, Photo H.P. Hoffmann"
"Ulla & Martin Kaufmann","hEWOpVV05Nk2Wkv6vItLah","Kube Stuhl. Messing, Foto H.P. Hoffmann","","image-320485dd8540a7c5e632c4f2f56155dd144ff6a6-1920x1260-jpg","19423_kaufmann_geraet_becher_silber_rund_oval_foto_m-hoffmann.jpg","2-Kube-Stuhl.-Messing-Photo-H.P.-Hoffmann1.jpg","fuzzy","Kube Stuhl. Messing, Foto H.P. Hoffmann"
"Susanna Kuschek","hEWOpVV05Nk2Wkv6vItMIF","Ring Punkte. Silber 925.","","image-03ec22572f9d9628cc38a58bed1c5d43f677d3bb-1920x1260-jpg","1939_susanna-kuschek-ring-punkte-3.jpg","susanna-kuschek-ring-punkte1.jpg","fuzzy","Ring Punkte. Silber 925."
"Lehmann & Schmedding","","","","image-9c1a7382d2fc7afb10d0e91a967509af8a200a2a-1920x1260-jpg","4595_lehmann-schmedding-marilyn-platin-dreier.jpg","lehmann-schmedding-marilyn-platin-dreier.jpg","normalized",""
"Lehmann & Schmedding","","Ringe Flow. Edelstahl, Farbsteine.","","image-a5e9bf866a957f7e174999ebae4ef7abef61bdf2-1920x1260-jpg","1751_lehmann-schmedding-ring-flow.jpg","Lehmann-schmedding-ring-flow.jpg","normalized","Ringe Flow. Edelstahl, Farbsteine."
"Lehmann & Schmedding","","","","image-f5dcbdd682e627f627edf557b11a1fa3ba3bdeb9-1920x1260-jpg","4593_lehmann-schmedding-marilyn-gold.jpg","lehmann-schmedding-marilyn-gold.jpg","normalized",""
"Lehmann & Schmedding","","","","image-3630e5335738e7af0c16dde3ad38f04a3f2f9e3e-1920x1260-jpg","4591_lehmann-schmedding-kette-dot.jpg","lehmann-schmedding-kette-dot.jpg","normalized",""
"Lehmann & Schmedding","","Ringe Rocco. Aramith, (Werkstoff für Billardkugeln), Gold 750. MJC Winner 2013.","2013","image-c095eee65d6c05eb230b1f87925b2f33908d65e9-1920x1260-jpg","1757_lehmann-schmedding-ringe-rocco.jpg","Lehmann-schmedding-ringe-rocco.jpg","normalized","Ringe Rocco. Aramith, (Werkstoff für Billardkugeln), Gold 750. MJC Winner 2013."
"Morten Lobner Espersen","hEWOpVV05Nk2Wkv6vItrY9","Vase MLE, 2013","2013","image-1bdc4925b8ca6dd406bdffe16919f45b3b1627cc-1260x1920-jpg","21897_vase-brutto-gusto-445x550.jpg","Vase-Brutto-Gusto-445x550.jpg","normalized","Vase MLE, 2013. Keramik, 22x29 cm"
"Hanne Bay Lührssen","","Halsschmuck Chain1. Silber 925, Kunststoff, Lack. Photo Christian Klose.","","image-a9676d8215799b4795c30761b09ea15f9e79a670-1920x1300-jpg","20654_hanne-bay-luehrssen_necklace_chain_black.jpg","hanne-bay-luehrssen_necklace_chain_black.jpg","normalized","Halsschmuck Chain1. Silber 925, Kunststoff, Lack. Photo Christian Klose."
"Hanne Bay Lührssen","","Halsschmuck Chain2. Silber 925, Kunststoff, Lack. Photo Christian Klose.","","image-ea1156fa37a99efeec1cb0a8a6f2dcad5a56b755-1920x1299-jpg","20652_hanne-bay-luehrssen_necklace_chain_black_red.jpg","hanne-bay-luehrssen_necklace_chain_black_red.jpg","normalized","Halsschmuck Chain2. Silber 925, Kunststoff, Lack. Photo Christian Klose."
"Hanne Bay Lührssen","","Halsschmuck Chain3. Silber 925, Kunststoff, Lack. Photo Christian Klose.","","image-5a7be556c7a3e3aa1a436d8f78c0f6934c5a9cd6-1920x1300-jpg","20662_hanne-bay-luehrssen_necklace_chain_white_green.jpg","hanne-bay-luehrssen_necklace_chain_white_green.jpg","normalized","Halsschmuck Chain3. Silber 925, Kunststoff, Lack. Photo Christian Klose."
"Hanne Bay Lührssen","","Halsschmuck Roll-on 1. Silber 925, Kunststoff, Lack, Edelstahl. Photo Christian Klose.","","image-7f6064f9969f47749a4c25df922e27bec4f12c96-1920x1301-jpg","20656_hanne-bay-luehrssen_necklace_rollon_red_white.jpg","hanne-bay-luehrssen_necklace_rollon_red_white.jpg","normalized","Halsschmuck Roll-on 1. Silber 925, Kunststoff, Lack, Edelstahl. Photo Christian Klose."
"Hanne Bay Lührssen","","Halsschmuck Roll-on Spot. Silber 925, Kunststoff, Lack, Edelstahl. Photo Christian Klose.","","image-c331b9adb4fd6c69be2c0bf21592d942f24a4314-1920x1299-jpg","20664_hanne-bay-luehrssen_necklace_rollon_spot.jpg","hanne-bay-luehrssen_necklace_rollon_spot.jpg","normalized","Halsschmuck Roll-on Spot. Silber 925, Kunststoff, Lack, Edelstahl. Photo Christian Klose."
"Hanne Bay Lührssen","","Anstecknadel Under Construction2. Silber 925, Edelstahl. Photo Christian Klose.","","image-6868adde0b8f9603dcd27940f37fa91fe9f220bd-1920x1300-jpg","20660_hanne-bay-luehrssen_construction_02.jpg","hanne-bay-luehrssen_construction_02.jpg","normalized","Anstecknadel Under Construction2. Silber 925, Edelstahl. Photo Christian Klose."
"Hanne Bay Lührssen","","Anstecknadeln Under Construction1. Silber 925, Edelstahl. Photo Christian Klose.","","image-1467d49ec490d2c9d57c77c22235356cbc06a4f1-1920x1300-jpg","20658_hanne-bay-luehrssen_construction_01.jpg","hanne-bay-luehrssen_construction_01.jpg","normalized","Anstecknadeln Under Construction1. Silber 925, Edelstahl. Photo Christian Klose."
"Hanne Bay Lührssen","","Ring Egg. Silber 925, Kunststoff, Lack. Photo Christian Klose.","","image-92a15eec764dd12c67ed01042fe90fef4f02adae-1920x1300-jpg","20666_hanne-bay-luehrssen_ring_egg1_green.jpg","hanne-bay-luehrssen_ring_egg1_green.jpg","normalized","Ring Egg. Silber 925, Kunststoff, Lack. Photo Christian Klose."
"Hanne Bay Lührssen","","Ring Egg. Silber 925, Kunststoff, Lack. Photo Christian Klose.","","image-b238e33c7f1cdbab45c293fbd2daeca12e0d27f5-1920x1300-jpg","20668_hanne-bay-luehrssen_ring_egg2_red.jpg","hanne-bay-luehrssen_ring_egg2_red.jpg","normalized","Ring Egg. Silber 925, Kunststoff, Lack. Photo Christian Klose."
"Josephine Lützel","29c8c4cb-e7e4-44e4-809a-5716364aba44","Sahnegießer, Zuckerdreieck. Silber 925, geschmiedet, montiert. D&CC Winner 2011.","2011","image-191e91e9ed7d95e38025fe4f35e148b60473856b-1920x1260-jpg","2789_josephine-luetzel-zuckerdreieck.jpg","josephine-luetzel-zuckerdreieck.jpg","normalized","Sahnegießer, Zuckerdreieck. Silber 925, geschmiedet, montiert. D&CC Winner 2011.
"
"Josephine Lützel","29c8c4cb-e7e4-44e4-809a-5716364aba44","Kerzenhalter. Silber 925.","","image-f72f96fd57f31903af97602841af31dff1cc7c15-1920x1260-jpg","2787_josephine-luetzel-leuchterpaar.jpg","josephine-luetzel-leuchterpaar.jpg","normalized","Kerzenhalter. Silber 925."
"Josephine Lützel","29c8c4cb-e7e4-44e4-809a-5716364aba44","Vase Basalta, 2014. Tombak,","2014","image-9e079fccaf942d45f2e9c9e9a9fd8ad705849c32-853x1260-jpg","8849_josephine-lutzel-vase_basalta-2.jpg","josephine-lützel-vase_basalta-e1409239092755.jpg","fuzzy","Vase Basalta, 2014. Tombak, 36 × 6,8 × 9 cm."
"Josephine Lützel","29c8c4cb-e7e4-44e4-809a-5716364aba44","Vasen Basalta 1–3, 2014. Tombak,","2014","image-ef5bb1ae699eccef466b23c053244eb5dd86b3b2-1260x853-jpg","8850_josephine-lutzel-vasen_basalta1-3.jpg","josephine-lützel-vasen_basalta1-3.jpg","fuzzy","Vasen Basalta 1–3, 2014. Tombak, 36 × 6,8 × 9 cm/19 × 12,5 × 9,8 cm/24 × 8,4 × 6,4 cm."
"Josephine Lützel","29c8c4cb-e7e4-44e4-809a-5716364aba44","Dose Wind und Wetter, 2012. Silber 925,","2012","image-eb7e29a83505d3c27e34b70898ca3e437f058a05-1260x852-jpg","8856_josephine-lutzel-dose-windundwetter.jpg","josephine-lützel-dose-windundwetter.jpg","fuzzy","Dose Wind und Wetter, 2012. Silber 925, 6 × 5 × 5,5 cm."
"Josephine Lützel","29c8c4cb-e7e4-44e4-809a-5716364aba44","Dose Wirbel, 2011. Silber 925, 9,","2011","image-e61692b60d0e0d0827dcc9ba5232b31350703078-1260x853-jpg","8858_josephine-lutzel-dose-wirbel.jpg","josephine-lützel-dose-wirbel.jpg","fuzzy","Dose Wirbel, 2011. Silber 925, 9,5 × 9 × 10 cm"
"Josephine Lützel","29c8c4cb-e7e4-44e4-809a-5716364aba44","Karaffe Pinguin , 2012/2013. Silber 925, Ebenholz,","2012","image-3376cd78d01130d01c80fc4b380524546ebe6a40-1260x1861-jpg","8860_josephine-lutzel-karaffe_pinguin.jpg","josephine-lützel-karaffe_pinguin.jpg","fuzzy","Karaffe Pinguin , 2012/2013. Silber 925, Ebenholz, 8 × 10 × 28 cm."
"Ulrike Mäder","","Papierobjekt Papka","","image-32f7fd933d3bfec0b40dc7e1a27f8e08250d8175-1024x693-jpg","24657_ulrike-mader_papierobjekte-papka-2_ulrike-mader-1024x693.jpg","Papierobjekte-Papka-1_Ulrike-Mäder.jpg","fuzzy","Papierobjekt Papka"
"Ulrike Mäder","","Papierobjekte Papka","","image-32f7fd933d3bfec0b40dc7e1a27f8e08250d8175-1024x693-jpg","24657_ulrike-mader_papierobjekte-papka-2_ulrike-mader-1024x693.jpg","Papierobjekte-Papka-2_Ulrike-Mäder.jpg","fuzzy","Papierobjekte Papka"
"Ulrike Mäder","","Lichtobjekt Helia","","image-1d36268e0e9f3f3590938985800f56e8237443c6-1920x1300-jpg","19912_lichtobjekt-helia_ulrike-mader.jpg","Lichtobjekt-Helia_Ulrike-Mäder.jpg","fuzzy","Lichtobjekt Helia"
"Ulrike Mäder","","Ulrike Mäder, Pendelleuchte Coupole","","image-5f6a007d291289a95144253cac04e1a09a653008-1920x1300-jpg","19920_pendelleuchte-coupole-1_ulrike-mader.jpg","Pendelleuchte-Coupole-1_Ulrike-Mäder.jpg","fuzzy","Ulrike Mäder, Pendelleuchte Coupole"
"Ulrike Mäder","","Wandleuchte Plain","","image-924a6e7f197443fb8df16f2fbfdb0c70b799e84d-1920x1300-jpg","19922_wandleuchte-plain-1_ulrike_maeder.jpg","Wandleuchte-Plain-1_Ulrike_Maeder.jpg","normalized","Wandleuchte Plain"
"Ulrike Mäder","","Glaskugelleuchten","","image-e15452fce0ad2f932485fa5462c5b2b7eb079218-2926x1920-jpg","24748_glaskugelleuchten_ulrike-maeder.jpg","Glaskugelleuchten_Ulrike-Maeder.jpg","normalized","Glaskugelleuchten"
"Ulrike Mäder","","Kupferronden","","image-669d96f56a1b713c79f7d64cd1950c8753ba2227-2925x1920-jpg","24752_kupferronden_ulrike-maeder.jpg","KupferRonden_Ulrike-Maeder.jpg","normalized","Kupferronden"
"Manu Schmuck","","Ring R1415PE. Silber 925, Gold 900, Perle.","","image-0211b2abb17821307655abe7ffee7214248468cf-1920x1300-jpg","59214_monika-vesely_collier_seeds_labradorit_silber-feingold-plattiert_schmuckdesign.jpg","Manu-Schmuck.jpg","fuzzy","Ring R1415PE. Silber 925, Gold 900, Perle."
"Manu Schmuck","","Ohrclip O955. 436 Euro.","","image-a93155fccb77822d305f8683129987c203d7bf35-1920x2506-jpg","58377_manu-schmuck_ohrclip-o955_art-aurea.jpg","Manu-Schmuck_Ohrclip-O955_Art-Aurea.jpg","normalized","Ohrclip O955. 436 Euro."
"Manu Schmuck","","Kette K1406sci. Citrin, 9-reihigem Bicolorseil, 305 Euro. Ring R1310. Citrin, 275 Euro. Alpinquarz, 418 Euro.","","image-bf2d0e2e46a280a9737d228603b6ad58cb4036ec-1920x1300-jpg","58315_manu-schmuck_kette-k1406sci_ring-r1310.jpg","Manu-Schmuck_Kette-K1406sci_Ring-R1310.jpg","normalized","Kette K1406sci. Citrin, 9-reihigem Bicolorseil, 305 Euro. Ring R1310. Citrin, 275 Euro. Alpinquarz, 418 Euro."
"Manu Schmuck","","Ring R1305. Karneol, 348 Euro. Amethyst, 358 Euro. Topas, 368 Euro. Topas London blue, 468 Euro.","","image-ebbec0c26963e8788d51de9cb70ba8d8e1cb982d-1920x1300-jpg","58319_manu-schmuck_ring-r1305.jpg","Manu-Schmuck_Ring-R1305.jpg","normalized","Ring R1305. Karneol, 348 Euro. Amethyst, 358 Euro. Topas, 368 Euro. Topas London blue, 468 Euro."
"Manu Schmuck","","Ring 1285. Karneol 335 Euro. Amethyst 345 Euro. Topas 348 Euro. Granat 378 Euro. Turmalin 425 Euro. Turmalin rosa 425 Euro. Topas London blue 448 Euro.","","image-df2a7250a0067870a82016d3ceaf7a97909b44be-1920x1300-jpg","57075_manu-schmuck_ringe-1285.jpg","Manu-Schmuck_Ringe-1285.jpg","normalized","Ring 1285. Karneol 335 Euro. Amethyst 345 Euro. Topas 348 Euro. Granat 378 Euro. Turmalin 425 Euro. Turmalin rosa 425 Euro. Topas London blue 448 Euro."
"Manu Schmuck","","Ohrschmuck O963. 290 Euro.","","image-de2e9009d6ac13c31ac762745700ff1db4bd3164-1920x1300-jpg","58317_manu-schmuck_ohrschmuck-o963.jpg","Manu-Schmuck_Ohrschmuck-O963.jpg","normalized","Ohrschmuck O963. 290 Euro."
"Manu Schmuck","","Kette K1390br. 3 Brillanten, 1095 Euro.","","image-6631b48a695971701faa3b6606a71df9819ca87b-1920x1300-jpg","58313_manu-schmuck_kette-k1390br.jpg","Manu-Schmuck_Kette-K1390br.jpg","normalized","Kette K1390br. 3 Brillanten, 1095 Euro."
"Manu Schmuck","","Kette K1184kbr. Brillant, Kautschukband, Magnetverschluss, 728 Euro. Ohrstecker O822br. Brillant, 410 Euro. Ring R1112br. Brillant, 298 Euro.","","image-4eb5dce2a3b8a33831b86a29fda5be26984189c1-1920x1300-jpg","57093_manu-schmuck_kette-k1184kbr_ohrstecker_ring.jpg","Manu-Schmuck_Kette-K1184kbr_Ohrstecker_Ring.jpg","normalized","Kette K1184kbr. Brillant, Kautschukband, Magnetverschluss, 728 Euro. Ohrstecker O822br. Brillant, 410 Euro. Ring R1112br. Brillant, 298 Euro."
"Manu Schmuck","","Kette K1276br. Brillant, Foxband, Drehverschluss, 748 Euro.","","image-cf6190d6761bfdfd8ff24361d34bbf29d59dbfe9-1920x1300-jpg","57091_manu-schmuck_kette-k1276br.jpg","Manu-Schmuck_Kette-K1276br.jpg","normalized","Kette K1276br. Brillant, Foxband, Drehverschluss, 748 Euro."
"Manu Schmuck","","Armband A198br. Brillant, 608 Euro. Kette K1391br. Brillant, 838 Euro.","","image-9cb31d03bcc48fdb427ea5bdc289973c37264230-1920x2506-jpg","58375_manu-schmuck_armband-a198br_kette-k1391br_art-aurea.jpg","Manu-Schmuck_Armband-A198br_Kette-K1391br_Art-Aurea.jpg","normalized","Armband A198br. Brillant, 608 Euro. Kette K1391br. Brillant, 838 Euro."
"Manu Schmuck","","Kette K1375br. Brillant, Stahlseil, 375 Euro. Ohrhänger O951br. Brillant, 590 Euro.","","image-34480f27af178a0ca95004251875cb6bd296fa53-1920x1300-jpg","57083_manu-schmuck_kette-k1375_ohrstecker.jpg","Manu-Schmuck_Kette-K1375_Ohrstecker.jpg","normalized","Kette K1375br. Brillant, Stahlseil, 375 Euro. Ohrhänger O951br. Brillant, 590 Euro."
"Manu Schmuck","","Ring 1284, 298 Euro. Ring 1284br, Brillant, 388 Euro.","","image-4e65ae6f1e20ea52f6ec9531ff60ff71fa964875-1920x1300-jpg","57077_manu-schmuck_ringe.jpg","Manu-Schmuck_Ringe.jpg","normalized","Ring 1284, 298 Euro. Ring 1284br, Brillant, 388 Euro."
"Manu Schmuck","","Wechselkette WK55. Labradorit Klopfkette, 375 Euro. Wechselschliesse K1374br, 5 Brillanten, 698 Euro.","","image-7de8f5324c4c4c960905f1a0afa5400cc98a5bab-1920x1300-jpg","57073_manu-schmuck_wechselkette_wechselschliesse.jpg","Manu-Schmuck_Wechselkette_Wechselschliesse.jpg","normalized","Wechselkette WK55. Labradorit Klopfkette, 375 Euro. Wechselschliesse K1374br, 5 Brillanten, 698 Euro."
"Manu Schmuck","","Armreif AR106br. Brillant, 645 Euro.","","image-71e52e0c2f2fa43e6c228adac86e7c7de6824001-1920x1300-jpg","58311_manu-schmuck_armreif-ar106br.jpg","Manu-Schmuck_Armreif-AR106br.jpg","normalized","Armreif AR106br. Brillant, 645 Euro."
"Sonngard Marcks","","Plate Schnecke. Ton, Engobe- und Glasurmalerei. Alle Fotos Rolf Maidorn.","","image-f85164175d765427c6cf4f37bddb64c8e649885a-1920x1300-jpg","63671_sonngard-marcks_teller_wiese_schnecke.jpg","Sonngard-Marcks_Teller_Wiese_Schnecke.jpg","normalized","Plate Schnecke. Ton, Engobe- und Glasurmalerei. Alle Fotos Rolf Maidorn."
"Sonngard Marcks","","Teller Quitten. Ton, Engobe- und Glasurmalerei, D 20 cm.","","image-91fb18679da5491551c557b10d452a994fe74b03-1920x1300-jpg","52864_sonngard-marcks_keramik_3-quitten.jpg","Sonngard-Marcks_Keramik_3-Quitten.jpg","normalized","Teller Quitten. Ton, Engobe- und Glasurmalerei, D 20 cm."
"Sonngard Marcks","","Astkanne. Ton, Engobe- und Glasurmalerei.","","image-18cd599d7da85050fc1bbc1a59fdcf23900e7aa6-1920x1300-jpg","52866_sonngard-marcks_keramik_astkanne.jpg","Sonngard-Marcks_Keramik_Astkanne.jpg","normalized","Astkanne. Ton, Engobe- und Glasurmalerei."
"Sonngard Marcks","","Zeichnung auf Papier Begegnung auf venezianisch.","","image-578939148111300b49e50dd56aa687ff826dc968-1008x1300-jpg","52862_sonngard-marcks_begegnung.jpg","Sonngard-Marcks_Begegnung.jpg","normalized","Zeichnung auf Papier Begegnung auf venezianisch. 65 x 50 cm."
"Sonngard Marcks","","Zeichnung auf Papier Die Schöne.","","image-31cefddb3a80d92bdd222fedee4b347677e18c44-1008x1300-jpg","52882_sonngard-marcks_schoene.jpg","Sonngard-Marcks_Schoene.jpg","normalized","Zeichnung auf Papier Die Schöne."
"Sonngard Marcks","","Teller Frühlingskranz. Ton, Engobe- und Glasurmalerei.","","image-902cdae16550de0e16ed36d4a324d55f482c7e14-1920x1300-jpg","52868_sonngard-marcks_keramik_fruehlingskranz.jpg","Sonngard-Marcks_Keramik_Fruehlingskranz.jpg","normalized","Teller Frühlingskranz. Ton, Engobe- und Glasurmalerei."
"Sonngard Marcks","","Teller Kratzdistel. Ton, Engobe- und Glasurmalerei.","","image-60089ef3661a4c6573ee15e3a8ae1c9f17d2f705-1920x1300-jpg","52870_sonngard-marcks_keramik_kratzdistel.jpg","Sonngard-Marcks_Keramik_Kratzdistel.jpg","normalized","Teller Kratzdistel. Ton, Engobe- und Glasurmalerei."
"Sonngard Marcks","","Krug Marillen.  Ton, Engobe- und Glasurmalerei.","","image-d8094d70dffde5cdecd02bd8065de66de7ee0248-1920x1300-jpg","52872_sonngard-marcks_keramik_marillen.jpg","Sonngard-Marcks_Keramik_Marillen.jpg","normalized","Krug Marillen.  Ton, Engobe- und Glasurmalerei."
"Sonngard Marcks","","Gefäß Nautilus.  Ton, Engobe- und Glasurmalerei.","","image-ce225174200cd0a2bb1acdd09de0574c0ddd1287-1920x1300-jpg","52874_sonngard-marcks_keramik_nautilus.jpg","Sonngard-Marcks_Keramik_Nautilus.jpg","normalized","Gefäß Nautilus.  Ton, Engobe- und Glasurmalerei."
"Sonngard Marcks","","Teller Rosen. Ton, Engobe- und Glasurmalerei.","","image-d99d61422280bf72596a7f5514e03dd19d6a2c72-1920x1300-jpg","52876_sonngard-marcks_keramik_rosen.jpg","Sonngard-Marcks_Keramik_Rosen.jpg","normalized","Teller Rosen. Ton, Engobe- und Glasurmalerei."
"Sonngard Marcks","","Zeichnung auf Papier Saisonstart.","","image-4215b42e3aca620ba2902ead217b9158f2700683-1729x1300-jpg","52880_sonngard-marcks_saisonstart.jpg","Sonngard-Marcks_Saisonstart.jpg","normalized","Zeichnung auf Papier Saisonstart."
"Sonngard Marcks","","Teller Winde. Ton, Engobe- und Glasurmalerei. Alle Photos Rolf Maidorn.","","image-fa506d5e67bea46045370ff8acd99d6fe1adb7d8-1920x1300-jpg","52878_sonngard-marcks_keramik_winde.jpg","Sonngard-Marcks_Keramik_Winde.jpg","normalized","Teller Winde. Ton, Engobe- und Glasurmalerei. Alle Photos Rolf Maidorn."
"Sonngard Marcks","","Die Künstlerin Sonngard Marcks in ihrem Atelier.","","image-9d180aa724f3afa92f175253f8ffe3ca5c33ffae-1404x1300-jpg","52860_sonngard-marcks_art-aurea_atelier.jpg","Sonngard-Marcks_Art-Aurea_Atelier.jpg","normalized","Die Künstlerin Sonngard Marcks in ihrem Atelier."
"Eric Mertens","","Ecktisch. Eiche.","","image-340bff22e34e254a758f3b6eeee27f30d728f927-1300x1920-jpg","18657_ecktisch.jpg","Ecktisch.jpg","normalized","Ecktisch. Eiche. 60 × 60 × 90 cm."
"Eric Mertens","","Wandtisch Zweibein.","","image-2cd1520d8795bcc8c8a768f89a2cd23ad9dcb250-1299x1920-jpg","18667_zweibein-wandtisch.jpg","Zweibein-Wandtisch.jpg","normalized","Wandtisch Zweibein."
"Eric Mertens","","Regal mit Schublade. Zebrano","","image-9125fb95aa80debe540b46849add20beffb85190-1920x1260-jpg","2759_eric-mertens-regal.jpg","eric-mertens-regal.jpg","normalized","Regal mit Schublade. Zebrano 60 × 40 × 12 cm."
"Eric Mertens","","Beisteltisch aus Latten.","","image-5a840c5c4be72b6609f3dc1b437dd62c28326d9e-1300x1920-jpg","18651_beisteltisch-aus-latten.jpg","Beisteltisch-aus-Latten.jpg","normalized","Beisteltisch aus Latten."
"Eric Mertens","","Bett.","","image-7e99a0c6c6ba9f212379c63ff488068fab8cece1-1920x1300-jpg","18653_bett.jpg","Bett.jpg","normalized","Bett."
"Eric Mertens","","Eckregale.","","image-b2926387c63b54bd6857669dca991c5c5277b1f6-1300x1920-jpg","18655_eckregale-3.jpg","Eckregale-3.jpg","normalized","Eckregale."
"Eric Mertens","","Stuhl Hinta. Nussbaumholz und Corian.","","image-812196317b7468820e7e68249cc723cdb32d5503-1301x1920-jpg","18659_hinta-1.jpg","Hinta-1.jpg","normalized","Stuhl Hinta. Nussbaumholz und Corian. "
"Eric Mertens","","Stuhl Hinta. Nussbaumholz und Corian. Detail.","","image-7e9c0bd751d8b063116a5d3935845ab69c60079b-1300x1920-jpg","18661_hinta3.jpg","Hinta3.jpg","normalized","Stuhl Hinta. Nussbaumholz und Corian. Detail."
"Eric Mertens","","Tisch und Stühle Hinta. Nussbaumholz und Corian.","","image-c44fb1631b84730bfeb1d9078fc1ad6fa6255048-1920x1260-jpg","2761_eric-mertens-tisch-stuehle.jpg","eric-mertens-tisch-stuehle.jpg","normalized","Tisch und Stühle Hinta. Nussbaumholz und Corian. "
"Eric Mertens","","Schubladenkonsole.","","image-0205ad1a3d7144b83190f3afa9a066b93c13b657-1300x1920-jpg","18665_schubladenconsole.jpg","Schubladenconsole.jpg","normalized","Schubladenkonsole."
"Eric Mertens","","Wandregale.","","image-82ad09fcfcff232b1b80a808bb4ccb7cfc73e5aa-1920x1300-jpg","18663_regale.jpg","Regale.jpg","normalized","Wandregale."
