"creator","filename","url","status"
"Anne Ute Kaden","Anne-Ute-Kaden_Schmuck_Alloy-925_12.jpg","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Schmuck_Alloy-925_12.jpg","exists:sha1"
"Anne Ute Kaden","Anne-Ute-Kaden_Gesellenstueck.jpg","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Gesellenstueck.jpg","exists:sha1"
"Anne Ute Kaden","Anne-Ute-Kaden_Milch-und-Zucker.jpg","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Milch-und-Zucker.jpg","exists:sha1"
"Anne Ute Kaden","Anne-Ute-Kaden_Besteck.jpg","https://artaurea.de/wp-content/uploads/2020/04/Anne-Ute-Kaden_Besteck.jpg","exists:sha1"
"Babette von Dohnanyi","Babette-von-Dohnanyi-e1399539162167.jpg","https://artaurea.de/wp-content/uploads/2013/10/Babette-von-Dohnanyi-e1399539162167.jpg","exists:sha1"
"Babette von Dohnanyi","babette-von-dohnanyi-ring-rock1.jpg","https://artaurea.de/wp-content/uploads/2013/10/babette-von-dohnanyi-ring-rock1.jpg","exists:sha1"
"Babette von Dohnanyi","babette-von-dohnanyi-bracelet-template1.jpg","https://artaurea.de/wp-content/uploads/2013/10/babette-von-dohnanyi-bracelet-template1.jpg","exists:sha1"
"Babette von Dohnanyi","babette-von-dohnanyi-blue-velvet-brooch1.jpg","https://artaurea.de/wp-content/uploads/2013/10/babette-von-dohnanyi-blue-velvet-brooch1.jpg","exists:sha1"
"Babette von Dohnanyi","babette-von-dohnanyi-mirror-hero-chain2-e1399539089354.jpg","https://artaurea.de/wp-content/uploads/2013/10/babette-von-dohnanyi-mirror-hero-chain2-e1399539089354.jpg","exists:sha1"
"Babette von Dohnanyi","Galerie-Cebra_Duesseldorf.jpg","https://artaurea.com/wp-content/uploads/2014/02/Galerie-Cebra_Duesseldorf.jpg","exists:sha1"
"Babette von Dohnanyi","Bayerischer-Kunstgewerbeverein-Muenchen.jpg","https://artaurea.com/wp-content/uploads/2014/02/Bayerischer-Kunstgewerbeverein-Muenchen.jpg","exists:sha1"
"Babette von Dohnanyi","Ventil_Galerie_Muenchen.jpg","https://artaurea.com/wp-content/uploads/2018/06/Ventil_Galerie_Muenchen.jpg","exists:sha1"
"Babette von Dohnanyi","Goldschmiedearbeiten_Francesco-Pavan-in-Padua_Photo-Handwerkskammer-fuer-Muenchen-und-Oberbayern_Galerie-Handwerk.jpg","https://artaurea.com/wp-content/uploads/2018/01/Goldschmiedearbeiten_Francesco-Pavan-in-Padua_Photo-Handwerkskammer-fuer-Muenchen-und-Oberbayern_Galerie-Handwerk.jpg","exists:sha1"
"Barbara Nanning","barbara-nanning-portait-e1401804802279.jpg","https://artaurea.de/wp-content/uploads/2013/12/barbara-nanning-portait-e1401804802279.jpg","exists:sha1"
"Barbara Nanning","barbara-nanning-14-03b.-57-x-54-x-35-cm-H_web2.jpg","https://artaurea.de/wp-content/uploads/2014/11/barbara-nanning-14-03b.-57-x-54-x-35-cm-H_web2.jpg","exists:sha1"
"Barbara Nanning","Ron-Geel-3-A-A-2005-KLEIN-contrast.jpg","https://artaurea.de/wp-content/uploads/2014/11/Ron-Geel-3-A-A-2005-KLEIN-contrast.jpg","exists:sha1"
"Barbara Nanning","barbara-nanning-007-UITSNEDE_web1.jpg","https://artaurea.de/wp-content/uploads/2014/11/barbara-nanning-007-UITSNEDE_web1.jpg","exists:sha1"
"Barbara Nanning","barbara-nanning-44-x-44-x-29-cm-H_web1.jpg","https://artaurea.de/wp-content/uploads/2014/11/barbara-nanning-44-x-44-x-29-cm-H_web1.jpg","exists:sha1"
"Barbara Nanning","barbara-nanning-035-UITSNEDE_web1.jpg","https://artaurea.de/wp-content/uploads/2014/11/barbara-nanning-035-UITSNEDE_web1.jpg","exists:sha1"
"Barbara Nanning","barbara-nanning-Terra-5a2.jpg","https://artaurea.de/wp-content/uploads/2014/11/barbara-nanning-Terra-5a2.jpg","exists:sha1"
"Barbara Nanning","barbara-nanning-034_web1.jpg","https://artaurea.de/wp-content/uploads/2014/11/barbara-nanning-034_web1.jpg","exists:sha1"
"Barbara Nanning","barbara-nanning-036.-45-x-45-x-13-H_web1.jpg","https://artaurea.de/wp-content/uploads/2014/11/barbara-nanning-036.-45-x-45-x-13-H_web1.jpg","exists:sha1"
"Barbara Nanning","barbara-nanning-UITSNEDE1-1431.jpg","https://artaurea.de/wp-content/uploads/2014/11/barbara-nanning-UITSNEDE1-1431.jpg","exists:sha1"
"Barbara Nanning","barbara-nanning-4.-33-x.18-x-23-cm.-H-contrast_web2.jpg","https://artaurea.de/wp-content/uploads/2014/11/barbara-nanning-4.-33-x.18-x-23-cm.-H-contrast_web2.jpg","exists:sha1"
"Barbara Nanning","barbara-nanning-01-55-x-45-x-40-H.-Zand-KLEIN_web1.jpg","https://artaurea.de/wp-content/uploads/2014/11/barbara-nanning-01-55-x-45-x-40-H.-Zand-KLEIN_web1.jpg","exists:sha1"
"Barbara Nanning","nanning-004-Dave-UITSNEDE-contrast_web.jpg","https://artaurea.de/wp-content/uploads/2014/10/nanning-004-Dave-UITSNEDE-contrast_web.jpg","exists:sha1"
"Barbara Nanning","barbara-nanning-053_web1.jpg","https://artaurea.de/wp-content/uploads/2014/11/barbara-nanning-053_web1.jpg","exists:sha1"
"Barbara Nanning","Bloem-II.B_web.jpg","https://artaurea.de/wp-content/uploads/2014/10/Bloem-II.B_web.jpg","exists:sha1"
"Barbara Nanning","F1000037_web.jpg","https://artaurea.de/wp-content/uploads/2014/10/F1000037_web.jpg","exists:sha1"
"Barbara Nanning","Pierre-Marie-Giraud.jpg","https://artaurea.com/wp-content/uploads/2014/10/Pierre-Marie-Giraud.jpg","exists:sha1"
"Barbara Nanning","J-Lohmann-Gallery_New-York.jpg","https://artaurea.com/wp-content/uploads/2017/09/J-Lohmann-Gallery_New-York.jpg","exists:sha1"
"Batho Gündra","batho-guendra-halskette-sonne-mond1.jpg","https://artaurea.de/wp-content/uploads/2013/10/batho-guendra-halskette-sonne-mond1.jpg","exists:sha1"
"Batho Gündra","batho-guendra-halskette-sonne-mond-detail.jpg","https://artaurea.de/wp-content/uploads/2013/10/batho-guendra-halskette-sonne-mond-detail.jpg","exists:sha1"
"Batho Gündra","batho-guendra-toennchenkette-Profilbild-bearbeitet.jpg","https://artaurea.de/wp-content/uploads/2013/10/batho-guendra-toennchenkette-Profilbild-bearbeitet.jpg","exists:sha1"
"Batho Gündra","batho-guendra-treppenkette1.jpg","https://artaurea.de/wp-content/uploads/2013/10/batho-guendra-treppenkette1.jpg","exists:sha1"
"Batho Gündra","batho-guendra-ring-e1399402972509.jpg","https://artaurea.de/wp-content/uploads/2013/10/batho-guendra-ring-e1399402972509.jpg","exists:sha1"
"Batho Gündra","batho-guendra-doppelkreise.jpg","https://artaurea.de/wp-content/uploads/2013/10/batho-guendra-doppelkreise.jpg","exists:sha1"
"Batho Gündra","Galerie-Rheingold_Koeln_ArtAurea.jpeg","https://artaurea.com/wp-content/uploads/2021/03/Galerie-Rheingold_Koeln_ArtAurea.jpeg","exists:sha1"
"Batho Gündra","Galerie-Isabella-Hund_Muenchen.jpg","https://artaurea.com/wp-content/uploads/2014/02/Galerie-Isabella-Hund_Muenchen.jpg","exists:sha1"
"Batho Gündra","Galerie_Pirk.jpg","https://artaurea.com/wp-content/uploads/2014/03/Galerie_Pirk.jpg","exists:sha1"
"Beate Eismann","portrait_eismann.jpg","https://artaurea.de/wp-content/uploads/2014/09/portrait_eismann.jpg","exists:sha1"
"Beate Eismann","Beate-Eismann_050.jpg","https://artaurea.de/wp-content/uploads/2014/09/Beate-Eismann_050.jpg","exists:sha1"
"Beate Eismann","Beate-Eismann_030.jpg","https://artaurea.de/wp-content/uploads/2014/09/Beate-Eismann_030.jpg","exists:sha1"
"Beate Eismann","Beate-Eismann_020.jpg","https://artaurea.de/wp-content/uploads/2014/09/Beate-Eismann_020.jpg","exists:sha1"
"Beate Eismann","Beate-Eismann_04.jpg","https://artaurea.de/wp-content/uploads/2014/09/Beate-Eismann_04.jpg","exists:sha1"
"Beate Eismann","eismann_01.jpg","https://artaurea.de/wp-content/uploads/2014/09/eismann_01.jpg","exists:sha1"
"Beate Eismann","eismann_12.jpg","https://artaurea.de/wp-content/uploads/2014/09/eismann_12.jpg","exists:sha1"
"Beate Eismann","eismann_10.jpg","https://artaurea.de/wp-content/uploads/2014/09/eismann_10.jpg","exists:sha1"
"Beate Eismann","eismann_09.jpg","https://artaurea.de/wp-content/uploads/2014/09/eismann_09.jpg","exists:sha1"
"Beate Eismann","eismann_08.jpg","https://artaurea.de/wp-content/uploads/2014/09/eismann_08.jpg","exists:sha1"
"Beate Eismann","eismann_07.jpg","https://artaurea.de/wp-content/uploads/2014/09/eismann_07.jpg","exists:sha1"
"Beate Eismann","eismann_06.jpg","https://artaurea.de/wp-content/uploads/2014/09/eismann_06.jpg","exists:sha1"
"Beate Eismann","Grassimuseum.jpg","https://artaurea.com/wp-content/uploads/2014/07/Grassimuseum.jpg","exists:sha1"
"Bernard Heesen","Art_Aurea_Heesen_portrait1.jpg","https://artaurea.de/wp-content/uploads/2015/04/Art_Aurea_Heesen_portrait1.jpg","exists:sha1"
"Bernard Heesen","Bernard-Heesen_Vasenobjekt_1997.jpg","https://artaurea.de/wp-content/uploads/2015/04/Bernard-Heesen_Vasenobjekt_1997.jpg","exists:sha1"
"Bernard Heesen","Bernard-Heesen_Spiegel_mirror.jpg","https://artaurea.de/wp-content/uploads/2015/04/Bernard-Heesen_Spiegel_mirror.jpg","exists:sha1"
"Bernard Heesen","Bernard-Heesen_Vasenobjekt_2016.jpg","https://artaurea.de/wp-content/uploads/2015/04/Bernard-Heesen_Vasenobjekt_2016.jpg","exists:sha1"
