original_filename,name,method
"Bildunterschriften_Siem_MdMS.docx","Bildunterschriften Siem",file_pattern_b
"Das maximale Minimum - Siem.docx","Minimum Siem",file_pattern_b
"MdMS_Publikation Wiebke Siem_Ansicht.pdf","Publikation Wiebke Siem Ansicht",file_pattern_b
"Das maximale Minimum - Siem_Engl.docx","Minimum Siem Engl",file_pattern_b
"Amphore Metaphore_engl.doc","Amphore Metaphore",file_pattern_b
"Amphore Métaphore.docx","Amphore Métaphore",file_pattern_b
"AA50 Story List.xml","Story List",file_pattern_b
"AA_50 Story List.xml","Story List",file_pattern_b
"Mania - Neubert.pdf","Mania Neubert",file_pattern_b
"Versanddaten_Art_Aurea_04_22.xls","Versanddaten Art Aurea",file_pattern_b
"Robert Hoffmann - Metall und Licht 2.docx","Robert Hoffmann Metall",file_pattern_b
"Turner_Grenoble_seen_from_the_River_Drac_1802_Tate_N02988_10.jpg","Turner Grenoble",file_pattern_b
"PerfectlyImp_GMW_Suva_Asbest_0038_FotoPhilippSchmidli_300dpiA5.jpg","Suva Asbest",file_pattern_b
"Akio Takamori.pdf","Akio Takamori",file_pattern_b
"Bettina Speckner.pdf","Bettina Speckner",file_pattern_b
"Heike Stuckstedde.pdf","Heike Stuckstedde",file_pattern_b
"Grassi Museum.pdf","Grassi Museum",file_pattern_b
"Claude Champy.pdf","Claude Champy",file_pattern_b
"Siegburger Keramikpreis.pdf","Siegburger Keramikpreis",file_pattern_b
"Vera Siemund.pdf","Vera Siemund",file_pattern_b
"Anna Heringer.pdf","Anna Heringer",file_pattern_b
"AA Anna Heringer Text_red.docx","Anna Heringer Text",file_pattern_b
"Photo opening_Margarethe Holzer (7).JPG","Margarethe Holzer",file_pattern_b
"Photo opening_Margarethe Holzer (4).JPG","Margarethe Holzer",file_pattern_b
"Photo opening_Margarethe Holzer (3).JPG","Margarethe Holzer",file_pattern_b
"thatching picture_Margarethe Holzer  (2).JPG","Margarethe Holzer",file_pattern_b
"thatching picture_Margarethe Holzer  (1).JPG","Margarethe Holzer",file_pattern_b
"thatching picture_Margarethe Holzer  (3).JPG","Margarethe Holzer",file_pattern_b
"model_Mori Stefano (18).jpg","Mori Stefano",file_pattern_b
"140201_Zimbabwe_Stefano Mori.jpg","Zimbabwe Stefano Mori",file_pattern_b
"model_Mori Stefano (2).jpg","Mori Stefano",file_pattern_b
"140922_Zimbabwe_Stefano Mori_3.jpg","Zimbabwe Stefano Mori",file_pattern_b
"140903_Zimbabwe_Stefano Mori.jpg","Zimbabwe Stefano Mori",file_pattern_b
"140830_Zimbabwe_Stefano Mori.jpg","Zimbabwe Stefano Mori",file_pattern_b
"SAH-Forum Traunstein-Baustelle 01-8039.jpg","Forum Traunstein Baustelle",file_pattern_b
"Campus Elevation.jpg","Campus Elevation",file_pattern_b
"SAH-Forum Traunstein-Baustelle 01-8216.jpg","Forum Traunstein Baustelle",file_pattern_b
"SAH-Forum Traunstein-Baustelle 01-8190.jpg","Forum Traunstein Baustelle",file_pattern_b
"SAH-Forum Traunstein-Baustelle 01-8152.jpg","Forum Traunstein Baustelle",file_pattern_b
"SAH-Forum Traunstein-Baustelle 01-8189.jpg","Forum Traunstein Baustelle",file_pattern_b
"SAH-Forum Traunstein-Baustelle 01-8129.jpg","Forum Traunstein Baustelle",file_pattern_b
"SAH-Forum Traunstein-Baustelle 01-8087.jpg","Forum Traunstein Baustelle",file_pattern_b
"SAH-Forum Traunstein-Baustelle 01-8056.jpg","Forum Traunstein Baustelle",file_pattern_b
"SAH-Forum Traunstein-Baustelle 01-8084.jpg","Forum Traunstein Baustelle",file_pattern_b
"Campus Groundfloor.jpg","Campus Groundfloor",file_pattern_b
"Embroidery work for the Biennale_©Stefano Mori (12).jpg","Stefano Mori",file_pattern_b
"Embroidery work for the Biennale_©Stefano Mori (10).jpg","Stefano Mori",file_pattern_b
"Embroidery work for the Biennale_©Stefano Mori (9).jpg","Stefano Mori",file_pattern_b
"Embroidery work for the Biennale_©Stefano Mori (6).jpg","Stefano Mori",file_pattern_b
"Embroidery work for the Biennale_©Stefano Mori (5).jpg","Stefano Mori",file_pattern_b
"Embroidery work for the Biennale_©Stefano Mori (1).jpg","Stefano Mori",file_pattern_b
"Embroidery work for the Biennale_©Stefano Mori (3).jpg","Stefano Mori",file_pattern_b
"Embroidery Masterplan ©Günter König.jpg","Embroidery Masterplan",file_pattern_b
"Embroidery Anandoloy Floor Plan ©Günter König.jpg","Embroidery Anandoloy Floor Plan",file_pattern_b
"Embroidery Anandoloy First Plan ©Günter König.jpg","Embroidery Anandoloy First Plan",file_pattern_b
"Embroidery Anandoloy Elevation ©Günter König.jpg","Embroidery Anandoloy Elevation",file_pattern_b
"Products pictures_©Stefano Mori (79).JPG","Stefano Mori",file_pattern_b
"Products pictures_©Stefano Mori (1).JPG","Stefano Mori",file_pattern_b
"Products pictures_©Stefano Mori (63).JPG","Stefano Mori",file_pattern_b
"Products pictures_©Stefano Mori (51).JPG","Stefano Mori",file_pattern_b
"Products pictures_©Stefano Mori (18).JPG","Stefano Mori",file_pattern_b
"Products pictures_©Stefano Mori (6).JPG","Stefano Mori",file_pattern_b
"Embroidery Anandoloy Elevation ©Günter König (1).jpg","Embroidery Anandoloy Elevation",file_pattern_b
"(c) Achim Graf 02.jpg","Achim Graf",file_pattern_b
"(c) Stefano Mori_Anna Heringer_bw (1).jpg","Stefano Mori Anna Heringer",file_pattern_b
"(c) Stefano Mori_Anna Heringer_bw.jpg","Stefano Mori Anna Heringer",file_pattern_b
"(c) Stefano Mori_Anna Heringer.jpg","Stefano Mori Anna Heringer",file_pattern_b
"Anna Heringer 01 - (c)Gerald v. Foris.jpg","Anna Heringer",file_pattern_b
"METI School facade - (c)Kurt Hoerbst.jpg","Kurt Hoerbst",file_pattern_b
"METI School caves - (c)Peter Bauerdick.jpg","Peter Bauerdick",file_pattern_b
"Omicron2014_Stefano Mori-15.jpg","Stefano Mori",file_pattern_b
"Omicron2014_Stefano Mori-17.jpg","Stefano Mori",file_pattern_b
"Omicron2014_Stefano Mori-11.jpg","Stefano Mori",file_pattern_b
"Omicron2014_Stefano Mori-14.1.jpg","Stefano Mori",file_pattern_b
"Omicron2014_Stefano Mori-10.jpg","Stefano Mori",file_pattern_b
"Omicron2014_Stefano Mori-9.jpg","Stefano Mori",file_pattern_b
"Omicron2014_Stefano Mori-8.jpg","Stefano Mori",file_pattern_b
"Omicron2014_Stefano Mori-5.jpg","Stefano Mori",file_pattern_b
"Omicron2014_Stefano Mori-7.jpg","Stefano Mori",file_pattern_b
"Omicron2014_Stefano Mori-4.jpg","Stefano Mori",file_pattern_b
"Omicron2014_Stefano Mori-3.jpg","Stefano Mori",file_pattern_b
"Omicron2014_Stefano Mori-2.jpg","Stefano Mori",file_pattern_b
"151016_Omicron Relaxing Spaces_Stefano Mori (1).jpg","Omicron Relaxing Spaces Stefano",file_pattern_b
"Omicron2014_Stefano Mori-6.jpg","Stefano Mori",file_pattern_b
"Omicron2014_Stefano Mori-18.jpg","Stefano Mori",file_pattern_b
"151016_Omicron Relaxing Spaces_Stefano Mori (11).jpg","Omicron Relaxing Spaces Stefano",file_pattern_b
"151016_Omicron Relaxing Spaces_Stefano Mori (10).jpg","Omicron Relaxing Spaces Stefano",file_pattern_b
"151016_Omicron Relaxing Spaces_Stefano Mori (9).jpg","Omicron Relaxing Spaces Stefano",file_pattern_b
"151016_Omicron Relaxing Spaces_Stefano Mori (8).jpg","Omicron Relaxing Spaces Stefano",file_pattern_b
"151016_Omicron Relaxing Spaces_Stefano Mori (6).jpg","Omicron Relaxing Spaces Stefano",file_pattern_b
"151016_Omicron Relaxing Spaces_Stefano Mori (5).jpg","Omicron Relaxing Spaces Stefano",file_pattern_b
"151016_Omicron Relaxing Spaces_Stefano Mori (4).jpg","Omicron Relaxing Spaces Stefano",file_pattern_b
"151016_Omicron Relaxing Spaces_Stefano Mori (3).jpg","Omicron Relaxing Spaces Stefano",file_pattern_b
"151016_Omicron Relaxing Spaces_Stefano Mori (2).jpg","Omicron Relaxing Spaces Stefano",file_pattern_b
"151002_Omicron World Festival_Stefano Mori_002.jpg","Omicron World Festival Stefano",file_pattern_b
"2103 Ghana Classroom @Katharina Kohlroser (28).jpg","Ghana Classroom",file_pattern_b
"2103 Ghana Classroom @Katharina Kohlroser (13).jpg","Ghana Classroom",file_pattern_b
"2103 Ghana Classroom @Katharina Kohlroser.psd","Ghana Classroom",file_pattern_b
"2103 Ghana Classroom @Katharina Kohlroser (11).jpg","Ghana Classroom",file_pattern_b
"2103 Ghana Classroom @Katharina Kohlroser (9).JPG","Ghana Classroom",file_pattern_b
"2103 Ghana Classroom @Benson (56).JPG","Ghana Classroom",file_pattern_b
"2103 Ghana Classroom @Katharina Kohlroser (7).JPG","Ghana Classroom",file_pattern_b
"2103 Ghana Classroom @Erwin Wagenhofer.jpg (2).JPG","Ghana Classroom",file_pattern_b
"2103 Ghana Classroom @Erwin Wagenhofer.jpg (1).JPG","Ghana Classroom",file_pattern_b
"2103 Ghana Classroom @Erwin Wagenhofer.jpg.JPG","Ghana Classroom",file_pattern_b
"200416_Workplace_Alizee-4.jpg","Workplace Alizee",file_pattern_b
"200416_Workplace_Alizee-4 (1).jpg","Workplace Alizee",file_pattern_b
"200416_Workplace_Alizee-6.jpg","Workplace Alizee",file_pattern_b
"200416_Workplace_Alizee-3.jpg","Workplace Alizee",file_pattern_b
"200416_Workplace_Alizee-2.jpg","Workplace Alizee",file_pattern_b
"200416_Workplace_Alizee-1.jpg","Workplace Alizee",file_pattern_b
"potoki dipdii (C)Katharina Kohlroser.jpg","Katharina Kohlroser",file_pattern_b
"interior(C)Katharina Kohlroser.jpg","Katharina Kohlroser",file_pattern_b
"interior front (C)Katharina Kohlroser.jpg","Katharina Kohlroser",file_pattern_b
"Eingang (C)Katharina Kohlroser -s.jpg","Katharina Kohlroser",file_pattern_b
"potoki (C)Katharina Kohlroser.jpg","Katharina Kohlroser",file_pattern_b
"dipdii (C)Katharina Kohlroser.jpg","Katharina Kohlroser",file_pattern_b
"Omicron Zeppelin Interior - (c)Stefano Mori.jpg","Omicron Zeppelin Interior",file_pattern_b
"Bamboo Hostels China - (c)Jenny JI.jpg","Bamboo Hostels China",file_pattern_b
"Campus Ghana Facade - (c)Studio Anna Heringer.jpg","Campus Ghana Facade",file_pattern_b
"Anandaloy porch - (c)Kurt Hoerbstt.jpg","Kurt Hoerbstt",file_pattern_b
"Anandaloy oustide - (c)Kurt Hoerbst.jpg","Kurt Hoerbst",file_pattern_b
"Copy of Birth Space_print @Laurenz Feinig (1).tif","Birth Space",file_pattern_b
"1302 Zimbabwe Kindergarten01_photo©Stefano Mori.jpg","Stefano Mori",file_pattern_b
"1401 Omicron Monolith01_photo©Stefano Mori.jpg.jpg","Stefano Mori",file_pattern_b
"1401 Omicron Monolith02_photo©Stefano Mori.jpg","Stefano Mori",file_pattern_b
"1507 Biennale Venezia 2016_photo©Stefano Mori.jpg","Biennale Venezia",file_pattern_b
"1101 MudWorks Harvard02_photo©Iwan Baan.jpg.jpg","Iwan Baan",file_pattern_b
"0702 HOMEmade_photo©Kurt Hoerbst.jpg","Kurt Hoerbst",file_pattern_b
"0701 DESI Training Centre02_photo©Kurt Hoerbst.jpg","Kurt Hoerbst",file_pattern_b
"0501 METI handmade school01_photo©Kurt Hoerbst.jpg","Kurt Hoerbst",file_pattern_b
"0701 DESI Training Centre01_photo©Kurt Hoerbst.jpg","Kurt Hoerbst",file_pattern_b
"©Julien Lanoo_Baoxi_BambooComune.jpg","Julien Lanoo Baoxi",file_pattern_b
"Construction workshop_© Norbert Rau  (1).jpg","Norbert Rau",file_pattern_b
"Worms workshop_© Norbert Rau (40).jpg","Norbert Rau",file_pattern_b
"Construction workshop_© Norbert Rau  (8).jpg","Norbert Rau",file_pattern_b
"Construction workshop_© Norbert Rau  (7).jpg","Norbert Rau",file_pattern_b
"Construction workshop_© Norbert Rau  (6).jpg","Norbert Rau",file_pattern_b
"Construction workshop_© Norbert Rau  (5).jpg","Norbert Rau",file_pattern_b
"Construction workshop_© Norbert Rau  (2).jpg","Norbert Rau",file_pattern_b
"Construction workshop_© Norbert Rau  (3).jpg","Norbert Rau",file_pattern_b
"Construction workshop_© Norbert Rau  (4).jpg","Norbert Rau",file_pattern_b
"Anondoloy_(c)Stefano Mori-14.jpg","Stefano Mori",file_pattern_b
"Anondoloy_(c)Stefano Mori-13.jpg","Stefano Mori",file_pattern_b
"Anondoloy_(c)Stefano Mori-8x.jpg","Stefano Mori",file_pattern_b
"Anondoloy_(c)Stefano Mori-11.jpg","Stefano Mori",file_pattern_b
"Anondoloy_(c)Stefano Mori-8.jpg","Stefano Mori",file_pattern_b
"Anandoloy_(c)Stefano Mori-7.jpg","Stefano Mori",file_pattern_b
"Raum für Geburt und Sinne_© Frauenmuseum Hittisau _ Angela Lamprecht_5.jpg","Frauenmuseum Hittisau Angela Lamprecht",file_pattern_b
"Raum für Geburt und Sinne_© Frauenmuseum Hittisau _ Angela Lamprecht_14.jpg","Frauenmuseum Hittisau Angela Lamprecht",file_pattern_b
"Raum für Geburt und Sinne_© Frauenmuseum Hittisau _ Angela Lamprecht_25.jpg","Frauenmuseum Hittisau Angela Lamprecht",file_pattern_b
"Raum für Geburt und Sinne_© Frauenmuseum Hittisau _ Angela Lamprecht_1.jpg","Frauenmuseum Hittisau Angela Lamprecht",file_pattern_b
"Raum für Geburt und Sinne_© Frauenmuseum Hittisau _ Angela Lamprecht_13.jpg","Frauenmuseum Hittisau Angela Lamprecht",file_pattern_b
"SAH-Rosana-Doppelzimmer-72dpi-rgb.jpg","Rosana Doppelzimmer",file_pattern_b
"SAH_Rosana_Flur_72dpi_rgb.jpg","Rosana Flur",file_pattern_b
"SAH_Rosana_Zimmer mit Bad_72dpi_rgb.jpg","Rosana Zimmer",file_pattern_b
"SAH_Rosana_Zimmer_72dpi_rgb.jpg","Rosana Zimmer",file_pattern_b
"SAH_Rosana_Eingang Detail_72dpi_rgb.jpg","Rosana Eingang Detail",file_pattern_b
"SAH_Rosana_Appartment_72dpi_rgb.jpg","Rosana Appartment",file_pattern_b
"Vera Siemund.docx","Vera Siemund",file_pattern_b
"Bebilderte Liste Art Aurea.docx","Bebilderte Liste Art Aurea",file_pattern_b
"Claude Champy.docx","Claude Champy",file_pattern_b
"Claude Champy 2.docx","Claude Champy",file_pattern_b
"Ein Hochspannungsmast auf einer Brosche.docx","Ein Hochspannungsmast",file_pattern_b
"Ein Hochspannungsmast auf einer Brosche 2.docx","Ein Hochspannungsmast",file_pattern_b
"Bilderliste_Art Aurea_Magazin_ATARA design.jpg","Bilderliste Art Aurea Magazin",file_pattern_b
"LIGHTTRACE-No.10-Park-by-ATARA-design  ©Gudrun-Barenbrock.jpg","Gudrun Barenbrock",file_pattern_b
"CV_Heike Stuckstedde_ATARAdesign.docx","Heike Stuckstedde",file_pattern_b
"Heike Stuckstedde.docx","Heike Stuckstedde",file_pattern_b
"ATARA design_Text Künstler-Portrait.docx","Text Künstler Portrait",file_pattern_b
"Heike Stuckstedde 2.docx","Heike Stuckstedde",file_pattern_b
"Newsletter Februar 2024.docx","Newsletter Februar",file_pattern_b
"Claudia Schoemig.docx","Claudia Schoemig",file_pattern_b
"Curators' Choice Marketing.docx","Choice Marketing",file_pattern_b
"AA_55 Story List.xml","Story List",file_pattern_b
"VORTRAG Küken PerfectlyImp_GMW_Peter Bauhuis_Seria_2020_FotoPeterBauhuis_300dpiA5_klein.jpg","Peter Bauhuis",file_pattern_b
"Stefanie Prießnitz.doc","Stefanie Prießnitz",file_pattern_b
"S.Kuschek_Art_Aurea.pdf","Kuschek Art Aurea",file_pattern_b
"Susanna Kuschek.doc","Susanna Kuschek",file_pattern_b
"Tanja Friedrichs.doc","Tanja Friedrichs",file_pattern_b
"Tanja Zessel.docx","Tanja Zessel",file_pattern_b
"Tanja Zessel_Kiki.jpeg","Tanja Zessel Kiki",file_pattern_b
"Karola Torkos_swirls rot.jpg","Karola Torkos",file_pattern_b
"Karola Torkos_swirls rot.tif","Karola Torkos",file_pattern_b
"Torkos Müller.doc","Torkos Müller",file_pattern_b
"Vera Rhodius_ Postkarte-ArtAurea.jpg","Vera Rhodius Postkarte",file_pattern_b
"Vera Rhodius_ Postkarte-ArtAurea.tif","Vera Rhodius Postkarte",file_pattern_b
"Van Hees BIB P3 a.jpg","Van Hees",file_pattern_b
"Katzi Hughes Separates.JPG","Katzi Hughes Separates",file_pattern_b
"Katzi Hughes Separates.tif","Katzi Hughes Separates",file_pattern_b
"Jakubec_Kettenringe_Olive_grün_pink_lila_petrol.jpg","Jakubec Kettenringe Olive",file_pattern_b
"Monika Jakubec.doc","Monika Jakubec",file_pattern_b
"Beate Brinkmann 1-2015.doc","Beate Brinkmann",file_pattern_b
"Beate Brinkmann.JPG","Beate Brinkmann",file_pattern_b
"Beate Brinkmann.tif","Beate Brinkmann",file_pattern_b
"Claudia Steiner.doc","Claudia Steiner",file_pattern_b
"Steiner-Brosche -urban landscape-.jpg","Steiner Brosche",file_pattern_b
"Steiner-Brosche -urban landscape-.tif","Steiner Brosche",file_pattern_b
"Fruhmann-Thomas.jpg","Fruhmann Thomas",file_pattern_b
"Fruhmann-Thomas.tif","Fruhmann Thomas",file_pattern_b
"Tanja Fruhmann-Thomas.doc","Tanja Fruhmann Thomas",file_pattern_b
"aa_21_print (Reinhold Ludwigs in Konflikt stehende Kopie 2015-03-02).indd","Reinhold Ludwigs",file_pattern_b
"Sonderdruck_Technikmuseum.indd","Sonderdruck Technikmuseum",file_pattern_b
"Einbänd_Neue_Generation.pdf","Einbänd Neue Generation",file_pattern_b
"Schwarz_Mit.pdf","Schwarz Mit",file_pattern_b
"SPLE_AZ_GiroKomfort_Messekatalog_Grassimesse_102x140mm_RZ.pdf","Messekatalog Grassimesse",file_pattern_b
"3 final_Hilde_Leiss__MG_8733.tif","Hilde Leiss",file_pattern_b
"004 Presse Roos.JPG","Presse Roos",file_pattern_b
"Gudrun Petzold, Epidermis II.JPG","Gudrun Petzold",file_pattern_b
"5. The Life of C.B., 2010-ongoing.jpg","The Life",file_pattern_b
"Kang Presse 003.jpg","Kang Presse",file_pattern_b
"1. The Boltanski Pavilion 2010 - ongoing.jpg","The Boltanski Pavilion",file_pattern_b
"Emanuell Heringer_44.tif","Emanuell Heringer",file_pattern_b
"Emanuell Heringer_06.tif","Emanuell Heringer",file_pattern_b
"Z_Sessel_Bovina_1.JPG","Sessel Bovina",file_pattern_b
"6. Ted Noten, Empty Studio, 2015-07-14 11.04.33.jpg","Ted Noten",file_pattern_b
"Foto_Martin Pauli.tif","Foto Martin Pauli",file_pattern_b
"10 Peter_Zumthor.jpg","Peter Zumthor",file_pattern_b
"ALechler_Foto Mir.jpg","Foto Mir",file_pattern_b
"Susanne Kallenbach, große Strukturschale.jpg","Susanne Kallenbach",file_pattern_b
"Hilgenfeld_Solitaire.tif","Hilgenfeld Solitaire",file_pattern_b
"Susanne Kallenbach, Triptychon.jpg","Susanne Kallenbach",file_pattern_b
"Ulrike Ullmann Ring RAW.JPG","Ulrike Ullmann Ring",file_pattern_b
"W. Jo Brunner, Alp Baach.jpg","Jo Brunner",file_pattern_b
"Gudrun Petzold, fragmentarisch IV.JPG","Gudrun Petzold",file_pattern_b
"Bruna Hauert, Anhaenger Oskar, Email auf Kupfer, Silber, www.foc.ch.jpg","Bruna Hauert",file_pattern_b
"Fünf_Ringe_Augenblicke drittel Seite.tif","Fünf Ringe Augenblicke",file_pattern_b
"Eiber Collection_P def ok chromie retouchÇe.tif","Eiber Collection",file_pattern_b
"conservatio - dragonfly brooches Gabriele Hinze     DSCN6401.tiff","Gabriele Hinze",file_pattern_b
"De Waal_Edmund_McKee_HF1.jpg","De Waal Edmund",file_pattern_b
"final_Hilde_Leiss__MG_8791.tif","Hilde Leiss",file_pattern_b
"final_Hilde_Leiss__MG_7436.tif","Hilde Leiss",file_pattern_b
"final_Hilde_Leiss__MG_8695.tif","Hilde Leiss",file_pattern_b
"final_Hilde_Leiss__MG_7568.tif","Hilde Leiss",file_pattern_b
"final_Hilde_Leiss__MG_8758.tif","Hilde Leiss",file_pattern_b
"final_Hilde_Leiss__MG_8765.tif","Hilde Leiss",file_pattern_b
"final_Hilde_Leiss__MG_7609.tif","Hilde Leiss",file_pattern_b
"final_Hilde_Leiss__MG_7576.tif","Hilde Leiss",file_pattern_b
"Foto_Tove Rygg_LINK Armband, 750 Gelbgold, Edelstahl.jpg","Foto Tove Rygg",file_pattern_b
"Foto Kopie 2.JPG","Foto Kopie",file_pattern_b
"FischgratLeinen_ natur_Anne_Andersson .jpg","Anne Andersson",file_pattern_b
"Consuelo_Keller_Portrait.jpg","Consuelo Keller Portrait",file_pattern_b
"Nachtvögel Helga Schultze Brinkop 2017 Titan Gold beschnitten.jpg","Nachtvögel Helga Schultze Brinkop",file_pattern_b
"Jäschke_Kirsten.jpg","Jäschke Kirsten",file_pattern_b
"3. The Life of C.B., 2010-ongoing.jpg","The Life",file_pattern_b
"Lucia Schwalenberg 1.jpg","Lucia Schwalenberg",file_pattern_b
"2 Emanuell Heringer_73.jpg","Emanuell Heringer",file_pattern_b
"Final_Hilde_Leiss__MG_8865.tif","Final Hilde Leiss",file_pattern_b
"Dörfer Frieda_by Janusch Tschech_ohne RiesenbroscheY6K0245.tif","Dörfer Frieda",file_pattern_b
"Emanuell Heringer_13.tif","Emanuell Heringer",file_pattern_b
"Emanuell Heringer_17.tif","Emanuell Heringer",file_pattern_b
"Emanuell Heringer_16.tif","Emanuell Heringer",file_pattern_b
"Emanuell Heringer_03.tif","Emanuell Heringer",file_pattern_b
"Emanuell Heringer_12.tif","Emanuell Heringer",file_pattern_b
"Emanuell Heringer_53.tif","Emanuell Heringer",file_pattern_b
"Schneider-Koch.jpeg","Schneider Koch",file_pattern_b
"Emanuell Heringer_19.tif","Emanuell Heringer",file_pattern_b
"Emanuell Heringer_77.tif","Emanuell Heringer",file_pattern_b
"Emanuell Heringer_49.tif","Emanuell Heringer",file_pattern_b
"Emanuell Heringer_55.tif","Emanuell Heringer",file_pattern_b
"Lucia Schwalenberg 2.jpg","Lucia Schwalenberg",file_pattern_b
"Emanuell Heringer_66.tif","Emanuell Heringer",file_pattern_b
"Emanuell Heringer_42.tif","Emanuell Heringer",file_pattern_b
"Emanuell Heringer_32.tif","Emanuell Heringer",file_pattern_b
"Emanuell Heringer_28.tif","Emanuell Heringer",file_pattern_b
"Emanuell Heringer_67.tif","Emanuell Heringer",file_pattern_b
"final_Hilde_Leiss__MG_8697.tif","Hilde Leiss",file_pattern_b
"final_Hilde_Leiss__MG_8767.tif","Hilde Leiss",file_pattern_b
"Emanuell Heringer_39.tif","Emanuell Heringer",file_pattern_b
"Schoenebeck_Gross.jpg","Schoenebeck Gross",file_pattern_b
"Anzeige_Göttlicher.pdf","Anzeige Göttlicher",file_pattern_b
"Le Blanc BU.doc","Le Blanc",file_pattern_b
"Baumgärtner_Gross.jpg","Baumgärtner Gross",file_pattern_b
"Schoenebeck_Gross.tif","Schoenebeck Gross",file_pattern_b
"Pschorn_Gross.jpg","Pschorn Gross",file_pattern_b
"Le Blanc_Doppelw. Schale_02.jpg","Le Blanc Doppelw",file_pattern_b
"Niessing_Anzeige_ArtAurea_460x302_20170925.pdf","Niessing Anzeige",file_pattern_b
"Niessing_Anzeige_ArtAurea_460x302_20170925 Ordner.zip","Niessing Anzeige",file_pattern_b
"Art Aurea Belegliste 4-2017.xls","Art Aurea Belegliste",file_pattern_b
"In Aerem 3 bk.jpg","In Aerem",file_pattern_b
"Janus Bracelet 1.jpg","Janus Bracelet",file_pattern_b
"Taken Place 24.jpg","Taken Place",file_pattern_b
"TEXT Jamie Bennett für Art Aurea_etwas kürzer_mit englischen Zitaten.docx","Jamie Bennett",file_pattern_b
"Taken Place 11.jpg","Taken Place",file_pattern_b
"In Aerem 3.jpg","In Aerem",file_pattern_b
"Bildlegenden_Engl.odt","Bildlegenden Engl",file_pattern_b
