Creator,Profile URL,Artwork Title,Caption,Year,Image URL,Filename,Creator in Sanity,Creator ID
"Bibi Smit","https://artaurea.de/profiles/smit-bibi/","Luminous Fruits. Mundgeblasenes Glas, Höhe ca. 16 cm, 2018. Photo Tom Haarsen.","Luminous Fruits. Mundgeblasenes Glas, Höhe ca. 16 cm, 2018. Photo Tom Haarsen.","2018","https://artaurea.de/wp-content/uploads/2021/06/Bibi-Smit_Luminous-Fruits_Glass_Photo-Tom-Haarsen.jpg","Bibi-Smit_Luminous-Fruits_Glass_Photo-Tom-Haarsen.jpg","Yes","5Nnn2PqcEKG4dqRP9h4OOg"
"Bibi Smit","https://artaurea.de/profiles/smit-bibi/","Luminous Fruits.","Luminous Fruits. 22 x 26 x 26 cm. 1750 Euro.","","https://artaurea.de/wp-content/uploads/2021/06/Bibi-Smit_Glasskunst_Luminous-Fruits.jpg","Bibi-Smit_Glasskunst_Luminous-Fruits.jpg","Yes","5Nnn2PqcEKG4dqRP9h4OOg"
"Bibi Smit","https://artaurea.de/profiles/smit-bibi/","Luminous Fruits. Mundgeblasenes Glas, Höhe ca. 25 cm, 2018. Photo Tom Haartsen.","Luminous Fruits. Mundgeblasenes Glas, Höhe ca. 25 cm, 2018. Photo Tom Haartsen.","2018","https://artaurea.de/wp-content/uploads/2021/06/Bibi-Smit_Glaskunst_Luminous-Fruits_Glass_Photo-Tom-Haartsen.jpg","Bibi-Smit_Glaskunst_Luminous-Fruits_Glass_Photo-Tom-Haartsen.jpg","Yes","5Nnn2PqcEKG4dqRP9h4OOg"
"Bibi Smit","https://artaurea.de/profiles/smit-bibi/","Ripples, Installation","Ripples, Installation. Glas, geblasen und geschnitten, 2018. Photo Frieda Mellema.","2018","https://artaurea.de/wp-content/uploads/2021/06/Bibi-Smit_Ripples_installation_Glass_Photo-Frieda-Mellema.jpg","Bibi-Smit_Ripples_installation_Glass_Photo-Frieda-Mellema.jpg","Yes","5Nnn2PqcEKG4dqRP9h4OOg"
"Bibi Smit","https://artaurea.de/profiles/smit-bibi/","Shaad I. Mundgeblasenes Glas, Höhe 12 cm, Durchmesser 33 cm, 2019.","Shaad I. Mundgeblasenes Glas, Höhe 12 cm, Durchmesser 33 cm, 2019.","2019","https://artaurea.de/wp-content/uploads/2021/06/Bibi-Smit_Glaskunst_Shaad-I_blown-glass.jpg","Bibi-Smit_Glaskunst_Shaad-I_blown-glass.jpg","Yes","5Nnn2PqcEKG4dqRP9h4OOg"
"Bibi Smit","https://artaurea.de/profiles/smit-bibi/","Swarm Mobile. Recyceltes Glas und Stahl, Heißglas, Höhe 145 cm, 2018. Photo Annemarie Sabelis.","Swarm Mobile. Recyceltes Glas und Stahl, Heißglas, Höhe 145 cm, 2018. Photo Annemarie Sabelis.","2018","https://artaurea.de/wp-content/uploads/2021/06/Bibi-Smit_Swarm-Mobile_Photo-Annemarie-Sabelis.jpg","Bibi-Smit_Swarm-Mobile_Photo-Annemarie-Sabelis.jpg","Yes","5Nnn2PqcEKG4dqRP9h4OOg"
"Bibi Smit","https://artaurea.de/profiles/smit-bibi/","Swarm, Installation. Heißglas und Metal.","Swarm, Installation. Heißglas und Metal. 100 x 500 x 200 cm, 2018. Photo Laura Majolino.","2018","https://artaurea.de/wp-content/uploads/2021/06/Bibi-Smit_Swarm_installation_PhotoCredit-Laura-Majolino.jpg","Bibi-Smit_Swarm_installation_PhotoCredit-Laura-Majolino.jpg","Yes","5Nnn2PqcEKG4dqRP9h4OOg"
"Bibi Smit","https://artaurea.de/profiles/smit-bibi/","Belenos (Sockel) und Ripples (Wand)","Belenos (Sockel) und Ripples (Wand). Glas, geblasen und geschnitten, 2018.","2018","https://artaurea.de/wp-content/uploads/2021/06/Bibi-Smit_Glaskunst_Belenos_Ripples_Glass_Blown-and-cut.jpg","Bibi-Smit_Glaskunst_Belenos_Ripples_Glass_Blown-and-cut.jpg","Yes","5Nnn2PqcEKG4dqRP9h4OOg"
"Bibi Smit","https://artaurea.de/profiles/smit-bibi/","Swarm Chandelier","Swarm Chandelier. Glas, Stahl und LED Lichter, Heißglas, Höhe 100 cm, 2018. Photo Annemarie Sabelis.","2018","https://artaurea.de/wp-content/uploads/2021/06/Bibi-Smit_Swarm-Chandelier_Glass_Photo-Annemarie-Sabelis.jpg","Bibi-Smit_Swarm-Chandelier_Glass_Photo-Annemarie-Sabelis.jpg","Yes","5Nnn2PqcEKG4dqRP9h4OOg"
"Bibi Smit","https://artaurea.de/profiles/smit-bibi/","Fluid form. Geblasenes Glas,","Fluid form. Geblasenes Glas, 34 x 34 x 13 cm, 2018. Photo Tom Haarsen.","2018","https://artaurea.de/wp-content/uploads/2021/06/Bibi-Smit_Fluid-form_Glass_Photo-Tom-Haarsen.jpg","Bibi-Smit_Fluid-form_Glass_Photo-Tom-Haarsen.jpg","Yes","5Nnn2PqcEKG4dqRP9h4OOg"
"Pia Sommerlad","https://artaurea.de/profiles/sommerlad-pia/","Halsschmuck aus der Linie mikromakro. Emaille auf Kupfer, Textilband und Silber geschwärzt","Halsschmuck aus der Linie mikromakro. Emaille auf Kupfer, Textilband und Silber geschwärzt","","https://artaurea.de/wp-content/uploads/2014/04/artaurea_mikromakro_Oval_horizontal.jpg","artaurea_mikromakro_Oval_horizontal.jpg","No",""
"Pia Sommerlad","https://artaurea.de/profiles/sommerlad-pia/","Halsschmuck aus der Linie mikromakro. Emaille auf Kupfer, Textilband und Silber geschwärzt. Vorderseite","Halsschmuck aus der Linie mikromakro. Emaille auf Kupfer, Textilband und Silber geschwärzt. Vorderseite","","https://artaurea.de/wp-content/uploads/2014/04/artaurea_mikromakro_Oval_horizontal_Rücks.jpg","artaurea_mikromakro_Oval_horizontal_Rücks.jpg","No",""
"Pia Sommerlad","https://artaurea.de/profiles/sommerlad-pia/","Halsschmuck aus der Linie mikromakro. Emaille auf Kupfer, Textilband und Silber geschwärzt. Rückseite","Halsschmuck aus der Linie mikromakro. Emaille auf Kupfer, Textilband und Silber geschwärzt. Rückseite","","https://artaurea.de/wp-content/uploads/2014/04/artaurea_mikromakro_Oval_horizontal_Vorders.jpg","artaurea_mikromakro_Oval_horizontal_Vorders.jpg","No",""
"Pia Sommerlad","https://artaurea.de/profiles/sommerlad-pia/","Halsschmuck aus der Linie mikromakro. Emaille auf Kupfer, Textilband und Silber geschwärzt","Halsschmuck aus der Linie mikromakro. Emaille auf Kupfer, Textilband und Silber geschwärzt","","https://artaurea.de/wp-content/uploads/2014/04/artaurea_mikromakro_Quad_1.jpg","artaurea_mikromakro_Quad_1.jpg","No",""
"Pia Sommerlad","https://artaurea.de/profiles/sommerlad-pia/","Halskette. Hämatit","Halskette. Hämatit","","https://artaurea.de/wp-content/uploads/2014/04/pia-sommerlad-haematitkette.jpg","pia-sommerlad-haematitkette.jpg","No",""
"Pia Sommerlad","https://artaurea.de/profiles/sommerlad-pia/","Ohrringe Ma Fleur. Onyx und Silber","Ohrringe Ma Fleur. Onyx und Silber","","https://artaurea.de/wp-content/uploads/2014/04/pia-sommerlad-ohrringe-ma-fleur.jpg","pia-sommerlad-ohrringe-ma-fleur.jpg","No",""
"Pia Sommerlad","https://artaurea.de/profiles/sommerlad-pia/","ringring. Onyx und Naturachat. Special Mention für die Serie ringring beim German Design Award 2014","ringring. Onyx und Naturachat. Special Mention für die Serie ringring beim German Design Award 2014","2014","https://artaurea.de/wp-content/uploads/2014/04/pia-sommerlad-ring-onyx.jpg","pia-sommerlad-ring-onyx.jpg","No",""
"Pia Sommerlad","https://artaurea.de/profiles/sommerlad-pia/","Halskette balance. Amethyst und Silber geschwärzt","Halskette balance. Amethyst und Silber geschwärzt","","https://artaurea.de/wp-content/uploads/2014/04/pia-sommerlad-kette-balance1.jpg","pia-sommerlad-kette-balance1.jpg","No",""
"Pia Sommerlad","https://artaurea.de/profiles/sommerlad-pia/","Ohrringe dive. Edelstein mit Silber, Edelstein mit Gelbgold 750, Edelstein mit Gelbgold 750 und Akoya Perle","Ohrringe dive. Edelstein mit Silber, Edelstein mit Gelbgold 750, Edelstein mit Gelbgold 750 und Akoya Perle","","https://artaurea.de/wp-content/uploads/2014/04/dive_web.jpg","dive_web.jpg","No",""
"Stefan Prattes, Juustdesign","https://artaurea.de/profiles/stefan-prattes-juustdesign/","Bett Gunda","Bett Gunda","","https://artaurea.de/wp-content/uploads/2017/12/Stefan-Prattes_Bett_Gunda-1_furniture.jpg","Stefan-Prattes_Bett_Gunda-1_furniture.jpg","No",""
"Stefan Prattes, Juustdesign","https://artaurea.de/profiles/stefan-prattes-juustdesign/","Bett Gunda","Bett Gunda","","https://artaurea.de/wp-content/uploads/2017/12/Stefan-Prattes_Bett_Gunda-2_furniture.jpg","Stefan-Prattes_Bett_Gunda-2_furniture.jpg","No",""
"Stefan Prattes, Juustdesign","https://artaurea.de/profiles/stefan-prattes-juustdesign/","Bett Gunda","Bett Gunda","","https://artaurea.de/wp-content/uploads/2017/12/Stefan-Prattes_Bett_Gunda-3_furniture.jpg","Stefan-Prattes_Bett_Gunda-3_furniture.jpg","No",""
"Stefan Prattes, Juustdesign","https://artaurea.de/profiles/stefan-prattes-juustdesign/","Holzetui","Holzetui","","https://artaurea.de/wp-content/uploads/2017/12/Stefan-Prattes_Holzetui.jpg","Stefan-Prattes_Holzetui.jpg","No",""
"Stefan Prattes, Juustdesign","https://artaurea.de/profiles/stefan-prattes-juustdesign/","Klapptisch","Klapptisch","","https://artaurea.de/wp-content/uploads/2017/12/Stefan-Prattes_Klapptisch-1_furniture.jpg","Stefan-Prattes_Klapptisch-1_furniture.jpg","No",""
"Stefan Prattes, Juustdesign","https://artaurea.de/profiles/stefan-prattes-juustdesign/","Klapptisch","Klapptisch","","https://artaurea.de/wp-content/uploads/2017/12/Stefan-Prattes_Klapptisch-2_furniture.jpg","Stefan-Prattes_Klapptisch-2_furniture.jpg","No",""
"Stefan Prattes, Juustdesign","https://artaurea.de/profiles/stefan-prattes-juustdesign/","Klapptisch","Klapptisch","","https://artaurea.de/wp-content/uploads/2017/12/Stefan-Prattes_Klapptisch-3_furniture.jpg","Stefan-Prattes_Klapptisch-3_furniture.jpg","No",""
"Stefan Prattes, Juustdesign","https://artaurea.de/profiles/stefan-prattes-juustdesign/","Klapptisch","Klapptisch","","https://artaurea.de/wp-content/uploads/2017/12/Stefan-Prattes_Klapptisch-4_furniture.jpg","Stefan-Prattes_Klapptisch-4_furniture.jpg","No",""
"Stefan Prattes, Juustdesign","https://artaurea.de/profiles/stefan-prattes-juustdesign/","Wanderbox 2.0","Wanderbox 2.0","","https://artaurea.de/wp-content/uploads/2017/12/Stefan-Prattes_Wanderbox-2.0_furniture_1.jpg","Stefan-Prattes_Wanderbox-2.0_furniture_1.jpg","No",""
"Stefan Prattes, Juustdesign","https://artaurea.de/profiles/stefan-prattes-juustdesign/","Wanderbox 2.0","Wanderbox 2.0","","https://artaurea.de/wp-content/uploads/2017/12/Stefan-Prattes_Wanderbox-2.0_furniture_2.jpg","Stefan-Prattes_Wanderbox-2.0_furniture_2.jpg","No",""
"Stefan Prattes, Juustdesign","https://artaurea.de/profiles/stefan-prattes-juustdesign/","Wanderbox 2.0","Wanderbox 2.0","","https://artaurea.de/wp-content/uploads/2017/12/Stefan-Prattes_Wanderbox-2.0_furniture_3.jpg","Stefan-Prattes_Wanderbox-2.0_furniture_3.jpg","No",""
"Stefan Prattes, Juustdesign","https://artaurea.de/profiles/stefan-prattes-juustdesign/","Wanderbox 2.0","Wanderbox 2.0","","https://artaurea.de/wp-content/uploads/2017/12/Stefan-Prattes_Wanderbox-2.0_furniture_4.jpg","Stefan-Prattes_Wanderbox-2.0_furniture_4.jpg","No",""
"Stefan Prattes, Juustdesign","https://artaurea.de/profiles/stefan-prattes-juustdesign/","Wanderbox Olot","Wanderbox Olot","","https://artaurea.de/wp-content/uploads/2017/12/Stefan-Prattes_Wanderbox-Olot_furniture_1.jpg","Stefan-Prattes_Wanderbox-Olot_furniture_1.jpg","No",""
"Stefan Prattes, Juustdesign","https://artaurea.de/profiles/stefan-prattes-juustdesign/","Wanderbox Olot","Wanderbox Olot","","https://artaurea.de/wp-content/uploads/2017/12/Stefan-Prattes_Wanderbox-Olot_furniture_2.jpg","Stefan-Prattes_Wanderbox-Olot_furniture_2.jpg","No",""
"Stefan Prattes, Juustdesign","https://artaurea.de/profiles/stefan-prattes-juustdesign/","Wanderbox Olot","Wanderbox Olot","","https://artaurea.de/wp-content/uploads/2017/12/Stefan-Prattes_Wanderbox-Olot_furniture_3.jpg","Stefan-Prattes_Wanderbox-Olot_furniture_3.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Teppich sic, 2017. Wolle-Ziegenhaar","Teppich sic, 2017. Wolle-Ziegenhaar","2017","https://artaurea.de/wp-content/uploads/2014/01/Katja-Stelz_Teppich-sic_Art-Aurea.jpg","Katja-Stelz_Teppich-sic_Art-Aurea.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Teppich sic, Detail, 2017. Wolle-Ziegenhaar","Teppich sic, Detail, 2017. Wolle-Ziegenhaar","2017","https://artaurea.de/wp-content/uploads/2014/01/Katja-Stelz_Teppich-sic_detail_Art-Aurea.jpg","Katja-Stelz_Teppich-sic_detail_Art-Aurea.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Teppich rail, 2017. Wolle-Ziegenhaar","Teppich rail, 2017. Wolle-Ziegenhaar","2017","https://artaurea.de/wp-content/uploads/2014/01/Katja-Stelz_Teppich-rail_Art-Aurea.jpg","Katja-Stelz_Teppich-rail_Art-Aurea.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Teppich rail, Detail, 2017. Wolle-Ziegenhaar","Teppich rail, Detail, 2017. Wolle-Ziegenhaar","2017","https://artaurea.de/wp-content/uploads/2014/01/Katja-Stelz_Teppich-rail_detail_Art-Aurea.jpg","Katja-Stelz_Teppich-rail_detail_Art-Aurea.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Teppich burton, 2015. Wolle-Ziegenhaar, Doppelgewebe mit partiellem Warenwechsel. Nominiert für den German Design Award 2018","Teppich burton, 2015. Wolle-Ziegenhaar, Doppelgewebe mit partiellem Warenwechsel. Nominiert für den German Design Award 2018","2015","https://artaurea.de/wp-content/uploads/2014/01/katja_stelz01.jpg","katja_stelz01.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Teppich burton, 2015. Wolle-Ziegenhaar, Doppelgewebe mit partiellem Warenwechsel. Rückseite. Nominiert für den German Design Award 2018","Teppich burton, 2015. Wolle-Ziegenhaar, Doppelgewebe mit partiellem Warenwechsel. Rückseite. Nominiert für den German Design Award 2018","2015","https://artaurea.de/wp-content/uploads/2014/01/katja_stelz02.jpg","katja_stelz02.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Teppich beta, 2013. Wolle-, Ziegenhaar. Nominiert für den German Design Award 2015","Teppich beta, 2013. Wolle-, Ziegenhaar. Nominiert für den German Design Award 2015","2013","https://artaurea.de/wp-content/uploads/2014/01/katja-stelz-teppich-anschnitt.jpg","katja-stelz-teppich-anschnitt.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Teppich beta, 2013. Wolle-, Ziegenhaar. Detail","Teppich beta, 2013. Wolle-, Ziegenhaar. Detail","2013","https://artaurea.de/wp-content/uploads/2014/01/katja-stelz-textil-3.jpg","katja-stelz-textil-3.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Wolldecke m, 2013/14. Variationen, reine Schurwollle","Wolldecke m, 2013/14. Variationen, reine Schurwollle","2013","https://artaurea.de/wp-content/uploads/2014/01/katja-stelz-textil-2.jpg","katja-stelz-textil-2.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Wolldecke q, 2016. Schurwolle","Wolldecke q, 2016. Schurwolle ","2016","https://artaurea.de/wp-content/uploads/2014/01/katja_stelz03.jpg","katja_stelz03.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Katja Stelz, Wolldecke q, 2014. Reine Schurwolle, Farbverflechtung in Körper","Katja Stelz, Wolldecke q, 2014. Reine Schurwolle, Farbverflechtung in Körper","2014","https://artaurea.de/wp-content/uploads/2014/01/katja-stelz-wolldecke-q.jpg","katja-stelz-wolldecke-q.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Teppich signum, 2014. Farbverflechtung","Teppich signum, 2014. Farbverflechtung","2014","https://artaurea.de/wp-content/uploads/2014/01/katja-stelz-teppich-2.jpg","katja-stelz-teppich-2.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Teppich signum, 2014. Farbverflechtung. Detail.","Teppich signum, 2014. Farbverflechtung. Detail.","2014","https://artaurea.de/wp-content/uploads/2014/01/katja-stelz-signum-detail.jpg","katja-stelz-signum-detail.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Teppich Beta, 2013. Wolle–Ziegenhaar","Teppich Beta, 2013. Wolle–Ziegenhaar","2013","https://artaurea.de/wp-content/uploads/2014/01/k_stelz_1.jpg","k_stelz_1.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Teppich Beta, 2013. Wolle–Ziegenhaar","Teppich Beta, 2013. Wolle–Ziegenhaar","2013","https://artaurea.de/wp-content/uploads/2014/01/k_stelz_2.jpg","k_stelz_2.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Teppich Beta, 2013. Wolle–Ziegenhaar","Teppich Beta, 2013. Wolle–Ziegenhaar","2013","https://artaurea.de/wp-content/uploads/2014/01/k_stelz_3.jpg","k_stelz_3.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Teppich Loti, 2015. Wolle–Ziegenhaar","Teppich Loti, 2015. Wolle–Ziegenhaar","2015","https://artaurea.de/wp-content/uploads/2014/01/k_stelz_4.jpg","k_stelz_4.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Sitzpolster Nerz, 2012. Wolle–Ziegenhaar, Leinen","Sitzpolster Nerz, 2012. Wolle–Ziegenhaar, Leinen","2012","https://artaurea.de/wp-content/uploads/2014/01/k_stelz_5.jpg","k_stelz_5.jpg","No",""
"Katja Stelz","https://artaurea.de/profiles/stelz-katja/","Tuch, 2015. Alpaca, Kammgarn, Seide, Leinen","Tuch, 2015. Alpaca, Kammgarn, Seide, Leinen","2015","https://artaurea.de/wp-content/uploads/2014/01/k_stelz_6.jpg","k_stelz_6.jpg","No",""
"Laurenz Stockner","https://artaurea.de/profiles/stockner-laurenz/","","","","https://artaurea.de/wp-content/uploads/2014/01/laurenz-stockner-schale.jpg","laurenz-stockner-schale.jpg","Yes","5Nnn2PqcEKG4dqRP9h4QLS"
"Laurenz Stockner","https://artaurea.de/profiles/stockner-laurenz/","","","","https://artaurea.de/wp-content/uploads/2014/01/laurenz-stockner-schale-schwarz.jpg","laurenz-stockner-schale-schwarz.jpg","Yes","5Nnn2PqcEKG4dqRP9h4QLS"
"Laurenz Stockner","https://artaurea.de/profiles/stockner-laurenz/","","","","https://artaurea.de/wp-content/uploads/2014/01/laurenz-stockner-schale-gruen.jpg","laurenz-stockner-schale-gruen.jpg","Yes","5Nnn2PqcEKG4dqRP9h4QLS"
"Laurenz Stockner","https://artaurea.de/profiles/stockner-laurenz/","","","","https://artaurea.de/wp-content/uploads/2014/01/laurenz-stockner-schale-2.jpg","laurenz-stockner-schale-2.jpg","Yes","5Nnn2PqcEKG4dqRP9h4QLS"
"Eva Strepp","https://artaurea.de/profiles/strepp-eva/","Ring, Brosche und Creolen aus der Serie Pin.
Süßwasserperlen, Edelstahl vergoldet, Gelbgold 750.","Ring, Brosche und Creolen aus der Serie Pin.
Süßwasserperlen, Edelstahl vergoldet, Gelbgold 750.","","https://artaurea.de/wp-content/uploads/2013/11/Eva-Strepp_Schmuckdesign_Ring-Pin_Art-Aurea.jpg","Eva-Strepp_Schmuckdesign_Ring-Pin_Art-Aurea.jpg","Yes","5Nnn2PqcEKG4dqRP9h4QnK"
"Eva Strepp","https://artaurea.de/profiles/strepp-eva/","Creolen und Ringe aus der Serie Pin.
Süßwasserperlen, Silber rhodiniert, Gelbgold 750.","Creolen und Ringe aus der Serie Pin.
Süßwasserperlen, Silber rhodiniert, Gelbgold 750.","","https://artaurea.de/wp-content/uploads/2013/11/Eva-Strepp_Schmuckdesign_Creolen_Ringe-Pin_Art-Aurea-1.jpg","Eva-Strepp_Schmuckdesign_Creolen_Ringe-Pin_Art-Aurea-1.jpg","Yes","5Nnn2PqcEKG4dqRP9h4QnK"
"Eva Strepp","https://artaurea.de/profiles/strepp-eva/","Ketten Lift. Süßwasser- und Tahitiperle, Edelstahl, z.t. vergoldet.","Ketten Lift. Süßwasser- und Tahitiperle, Edelstahl, z.t. vergoldet.","","https://artaurea.de/wp-content/uploads/2013/11/Eva-Strepp_Schmuckdesign_Ketten-Lift_Art-Aurea-1.jpg","Eva-Strepp_Schmuckdesign_Ketten-Lift_Art-Aurea-1.jpg","Yes","5Nnn2PqcEKG4dqRP9h4QnK"
"Eva Strepp","https://artaurea.de/profiles/strepp-eva/","Ringe One. Edelstahl, z.T. vergoldet, Süßwasserperlen, Tahitiperlen.","Ringe One. Edelstahl, z.T. vergoldet, Süßwasserperlen, Tahitiperlen.","","https://artaurea.de/wp-content/uploads/2013/11/Eva-Strepp_r_one_Gruppe.jpg","Eva-Strepp_r_one_Gruppe.jpg","Yes","5Nnn2PqcEKG4dqRP9h4QnK"
"Eva Strepp","https://artaurea.de/profiles/strepp-eva/","Armreife Mini-Trio. Edelstahl vergoldet und Edelstahl, Süßwasserperlen.","Armreife Mini-Trio. Edelstahl vergoldet und Edelstahl, Süßwasserperlen.","","https://artaurea.de/wp-content/uploads/2013/11/Eva-Strepp-1.jpg","Eva-Strepp-1.jpg","Yes","5Nnn2PqcEKG4dqRP9h4QnK"
"Eva Strepp","https://artaurea.de/profiles/strepp-eva/","Serie mini-trio. Edelstahl, Silber und Süßwasserperlen.","Serie mini-trio. Edelstahl, Silber und Süßwasserperlen.","","https://artaurea.de/wp-content/uploads/2013/11/Eva-Strepp_jewelry-design_mini-trio.jpg","Eva-Strepp_jewelry-design_mini-trio.jpg","Yes","5Nnn2PqcEKG4dqRP9h4QnK"
"Eva Strepp","https://artaurea.de/profiles/strepp-eva/","Colliers Viola. Edelstahl, z.T. vergoldet, Süßwasserperlen, Tahitiperlen.","Colliers Viola. Edelstahl, z.T. vergoldet, Süßwasserperlen, Tahitiperlen.","","https://artaurea.de/wp-content/uploads/2013/11/Eva-Strepp_c_viola_Gruppe.jpg","Eva-Strepp_c_viola_Gruppe.jpg","Yes","5Nnn2PqcEKG4dqRP9h4QnK"
"Eva Strepp","https://artaurea.de/profiles/strepp-eva/","Halskette Perlen. Stahlseil, zwei Süßwasserperlen.","Halskette Perlen. Stahlseil, zwei Süßwasserperlen.","","https://artaurea.de/wp-content/uploads/2013/11/eva-strepp-halsschmuck-perlen1.jpg","eva-strepp-halsschmuck-perlen1.jpg","Yes","5Nnn2PqcEKG4dqRP9h4QnK"
"Eva Strepp","https://artaurea.de/profiles/strepp-eva/","Ohrhänger swing und Ring loop. Gelbgold 750 und Süßwasserperlen.","Ohrhänger swing und Ring loop. Gelbgold 750 und Süßwasserperlen.","","https://artaurea.de/wp-content/uploads/2013/11/Eva-Strepp_jewelry-design_swing_loop.jpg","Eva-Strepp_jewelry-design_swing_loop.jpg","Yes","5Nnn2PqcEKG4dqRP9h4QnK"
"Eva Strepp","https://artaurea.de/profiles/strepp-eva/","Armschmuck Tau. Süßwasserperlen, Stahl vergoldet.","Armschmuck Tau. Süßwasserperlen, Stahl vergoldet.","","https://artaurea.de/wp-content/uploads/2013/11/Eva-Strepp_Schmuckdesign_Armschmuck-Tau_Art-Aurea-1.jpg","Eva-Strepp_Schmuckdesign_Armschmuck-Tau_Art-Aurea-1.jpg","Yes","5Nnn2PqcEKG4dqRP9h4QnK"
"Eva Strepp","https://artaurea.de/profiles/strepp-eva/","Ringe Duo. Süßwasser- und Tahitiperle, Silber rhodiniert, Gelbgold 750.","Ringe Duo. Süßwasser- und Tahitiperle, Silber rhodiniert, Gelbgold 750.","","https://artaurea.de/wp-content/uploads/2013/11/Eva-Strepp_Schmuckdesign_Ringe-Duo_Art-Aurea-1.jpg","Eva-Strepp_Schmuckdesign_Ringe-Duo_Art-Aurea-1.jpg","Yes","5Nnn2PqcEKG4dqRP9h4QnK"
"Eva Strepp","https://artaurea.de/profiles/strepp-eva/","Armreife Two. Süßwasserperlen, Edelstahl, z.t. vergoldet, Magnet.","Armreife Two. Süßwasserperlen, Edelstahl, z.t. vergoldet, Magnet.","","https://artaurea.de/wp-content/uploads/2013/11/Eva-Strepp_Schmuckdesign_Armreife-Two_Art-Aurea-1.jpg","Eva-Strepp_Schmuckdesign_Armreife-Two_Art-Aurea-1.jpg","Yes","5Nnn2PqcEKG4dqRP9h4QnK"
"Studio Drift","https://artaurea.de/profiles/studio-drift/","Kronleuchter Concrete Chandelier. Serie Fragile Future II, 2010. Löwenzahnsamen, Bronze, LEDs, Beton, 49,","Kronleuchter Concrete Chandelier. Serie Fragile Future II, 2010. Löwenzahnsamen, Bronze, LEDs, Beton, 49,5 x 73,25 x 73,5 cm","2010","https://artaurea.de/wp-content/uploads/2014/01/studio-drift-licht.jpg","studio-drift-licht.jpg","No",""
"Studio Drift","https://artaurea.de/profiles/studio-drift/","Ghost Chair, 2008. Lasergraviertes Plexiglas,","Ghost Chair, 2008. Lasergraviertes Plexiglas, 50 x 60 x 90 cm. Photo Ralph Nauta","2008","https://artaurea.de/wp-content/uploads/2014/01/studio-drift-ghost-chair-e1399545006873.jpg","studio-drift-ghost-chair-e1399545006873.jpg","No",""
"Studio Formafantasma","https://artaurea.de/profiles/studio-formafantasma-2/","Projekt Moulding Tradition, 2009","Projekt Moulding Tradition, 2009. Keramik, Transferdruck, Textil, Glas. Photo: Luisa Zanzani.","2009","https://artaurea.de/wp-content/uploads/2013/10/studio-formafantasma-moulding-tradition.jpg","studio-formafantasma-moulding-tradition.jpg","No",""
"Studio Formafantasma","https://artaurea.de/profiles/studio-formafantasma-2/","Installation Autarchy, 2010. Landwirtschaftliche Materialien, Kalkstein. Photo: Studio Fomafantasma","Installation Autarchy, 2010. Landwirtschaftliche Materialien, Kalkstein. Photo: Studio Fomafantasma","2010","https://artaurea.de/wp-content/uploads/2013/10/studio-formafantasma-autarchy.jpg","studio-formafantasma-autarchy.jpg","No",""
"Studio Formafantasma","https://artaurea.de/profiles/studio-formafantasma-2/","Vase Botanica, 2011. Verschiedene Materialien. Plart Foundation. Photo: Luisa Zanzani.","Vase Botanica, 2011. Verschiedene Materialien. Plart Foundation. Photo: Luisa Zanzani.","2011","https://artaurea.de/wp-content/uploads/2013/10/studio-formafantasma-botanica.jpg","studio-formafantasma-botanica.jpg","No",""
"Studio Formafantasma","https://artaurea.de/profiles/studio-formafantasma-2/","Sessel Domestica, 2011. Verschiedene Materialien. Dilmos Gallery. Photo: Luisa Zanzani.","Sessel Domestica, 2011. Verschiedene Materialien. Dilmos Gallery. Photo: Luisa Zanzani.","2011","https://artaurea.de/wp-content/uploads/2013/10/studio-formafantasma-domestica-e1399912815669.jpg","studio-formafantasma-domestica-e1399912815669.jpg","No",""
