Filename,Size (KB),Size (bytes),Width,Height,Used In,Image ID,URL
"48371_2016-edmund-de-waal-installation-view-bleibtreu-2-photo_-def-image_1500-irrkunst-galerie-max-hetzler-berlin.jpg",146,149225,1920,1300,0,"image-822168504286c45f6e2ef4013d5d710e8b991ed7-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/822168504286c45f6e2ef4013d5d710e8b991ed7-1920x1300.jpg"
"23457_alexander-mcqueen.png",146,149274,437,293,0,"image-fe2938c1192844e9b54eebc313ee32e3d0b0154f-437x293-png","https://cdn.sanity.io/images/b8bczekj/production/fe2938c1192844e9b54eebc313ee32e3d0b0154f-437x293.png"
"4620_erich-zimmermann-vorschau-2.jpg",146,149282,1920,1260,0,"image-e287c0f2ce7b136f7730addba07417db6e75a7a4-1920x1260-jpg","https://cdn.sanity.io/images/b8bczekj/production/e287c0f2ce7b136f7730addba07417db6e75a7a4-1920x1260.jpg"
"47751_009teien_art_aurea_kuenzli.jpg",146,149295,1000,1500,0,"image-97fa213439ab3ce14bdd1a89cb658fe69c176f8c-1000x1500-jpg","https://cdn.sanity.io/images/b8bczekj/production/97fa213439ab3ce14bdd1a89cb658fe69c176f8c-1000x1500.jpg"
"48788_vickermann-stoya-massschuhe-mj-10.jpg",146,149341,1920,1301,0,"image-734c88441f77e488cf36272eb6c21d66f69e0280-1920x1301-jpg","https://cdn.sanity.io/images/b8bczekj/production/734c88441f77e488cf36272eb6c21d66f69e0280-1920x1301.jpg"
"8860_josephine-lutzel-karaffe_pinguin.jpg",146,149359,1260,1861,0,"image-3376cd78d01130d01c80fc4b380524546ebe6a40-1260x1861-jpg","https://cdn.sanity.io/images/b8bczekj/production/3376cd78d01130d01c80fc4b380524546ebe6a40-1260x1861.jpg"
"19010_in-hwa-lee_light-of-dot-series_white-porcelain-opaque-clay-wheel-throwing-1280-degrees-reduction-firing-polishing_7-5x10-5-each_2013.jpg",146,149362,1920,1260,0,"image-7492a947eb3eab735d90b9e0cfb7f50cf27d5f32-1920x1260-jpg","https://cdn.sanity.io/images/b8bczekj/production/7492a947eb3eab735d90b9e0cfb7f50cf27d5f32-1920x1260.jpg"
"61937_alexandra-brachtendorf_curators-choice_1-2.jpg",146,149399,1936,2560,0,"image-a366062df95b467a165e0e4aaf5878031e4b6f1b-1936x2560-jpg","https://cdn.sanity.io/images/b8bczekj/production/a366062df95b467a165e0e4aaf5878031e4b6f1b-1936x2560.jpg"
"23731_mudac.png",146,149480,330,276,0,"image-a9aaf6043dcd7b328e8fc4f7216d16fb7fdff69c-330x276-png","https://cdn.sanity.io/images/b8bczekj/production/a9aaf6043dcd7b328e8fc4f7216d16fb7fdff69c-330x276.png"
"47874_eva-maisch-ausstellung-hiiro-daikura.jpg",146,149509,1920,1300,0,"image-ae435e3cce5073b234bad0bf2790c1542f0006d8-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/ae435e3cce5073b234bad0bf2790c1542f0006d8-1920x1300.jpg"
"25935_svenja-john-armschmuck-murano.jpg",146,149555,1920,1300,0,"image-d767d95c0c3d6638fb79a956f3a73cc8fc279e64-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/d767d95c0c3d6638fb79a956f3a73cc8fc279e64-1920x1300.jpg"
"64459_plattform-moabit_nora-mutschler.jpg",146,149629,1920,1300,0,"image-d08f2cb125d4a856d534f711ff604e845c4ed0e8-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/d08f2cb125d4a856d534f711ff604e845c4ed0e8-1920x1300.jpg"
"48786_vickermann-stoya-massschuhe-mj-8.jpg",146,149657,1920,1301,0,"image-2fa3a011db7818e6ae1203a3ae18463abf7baa67-1920x1301-jpg","https://cdn.sanity.io/images/b8bczekj/production/2fa3a011db7818e6ae1203a3ae18463abf7baa67-1920x1301.jpg"
"1764_manu-schmuck-collier.jpg",146,149758,1920,1260,0,"image-550c7d843606d23d2cce1a4aa1df9db692db54e8-1920x1260-jpg","https://cdn.sanity.io/images/b8bczekj/production/550c7d843606d23d2cce1a4aa1df9db692db54e8-1920x1260.jpg"
"53388_dorothee-wenz_gefaess_ton-und-porzellan.jpg",146,149763,1920,1300,0,"image-e262b909c856edec5ab701f8e5e41b7bd57bf486-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/e262b909c856edec5ab701f8e5e41b7bd57bf486-1920x1300.jpg"
"49382_coda-schmuckausstellung-9-eva-eisler-black-rooms-i.jpg",146,149805,1920,2770,0,"image-f2eea9cb8e96d0a92b87a5da578f385209c52584-1920x2770-jpg","https://cdn.sanity.io/images/b8bczekj/production/f2eea9cb8e96d0a92b87a5da578f385209c52584-1920x2770.jpg"
"45880_oliver-schmidt_ringe-11-15-1-2_neu.jpg",146,149806,1920,1300,0,"image-e62c8d79097735b1407cc8e657ec45955c57d7ab-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/e62c8d79097735b1407cc8e657ec45955c57d7ab-1920x1300.jpg"
"52778_senay-akin_labor-im-chor_schmuck-verbindet-2.jpg",146,149862,1920,1300,0,"image-528aeaa23f70a4f7d8ff34d4d64903df4d72dd2a-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/528aeaa23f70a4f7d8ff34d4d64903df4d72dd2a-1920x1300.jpg"
"2843_barbara-schmidt-cumulus-07.jpg",146,149867,1920,1260,0,"image-b36ba2f4b7d0a57055ee1b30e39ca984331c28ea-1920x1260-jpg","https://cdn.sanity.io/images/b8bczekj/production/b36ba2f4b7d0a57055ee1b30e39ca984331c28ea-1920x1260.jpg"
"8694_johanna-otto-ring_gros.jpg",146,149924,1343,910,0,"image-61c52a86a7a7078b5424d487433b687ac6f16e0e-1343x910-jpg","https://cdn.sanity.io/images/b8bczekj/production/61c52a86a7a7078b5424d487433b687ac6f16e0e-1343x910.jpg"
"1166_claudia-hoppe-portrait-3-2.jpg",146,149963,1181,915,0,"image-0df28581ed4a7265a517de45cca1162973b9c3a6-1181x915-jpg","https://cdn.sanity.io/images/b8bczekj/production/0df28581ed4a7265a517de45cca1162973b9c3a6-1181x915.jpg"
"57698_kloster-eberbach_schmuckwerk_michael-berger_kinetischer-schmuck.jpg",146,149965,1920,1300,0,"image-f1414d8f7dbaed202bfa3fde092f4a828b5dc294-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/f1414d8f7dbaed202bfa3fde092f4a828b5dc294-1920x1300.jpg"
"55947_benjamin-bigot_karlsruhe_schuhmacherkurs.jpg",146,149972,1300,1816,0,"image-921ea13e3053769569adbb3acba13c81fc6ee321-1300x1816-jpg","https://cdn.sanity.io/images/b8bczekj/production/921ea13e3053769569adbb3acba13c81fc6ee321-1300x1816.jpg"
"56199_martin-potsch_studioglas_artaurea_muenchen-2019.jpg",146,149973,1920,1300,0,"image-f9a6fca9ee79fe348a2fc79c70805bd061f960ed-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/f9a6fca9ee79fe348a2fc79c70805bd061f960ed-1920x1300.jpg"
"3137_galerie_schulte_hengesbach.png",146,149976,350,241,0,"image-b3d85652a6fdd86b45b8951e122e5183c666e85c-350x241-png","https://cdn.sanity.io/images/b8bczekj/production/b3d85652a6fdd86b45b8951e122e5183c666e85c-350x241.png"
"5256_rahel-fiebelkorn_halsreif_-spindel_rot.jpg",147,150047,2400,1605,0,"image-5f66d4146ea7b6a4415fa1a251119ec8c3094d8b-2400x1605-jpg","https://cdn.sanity.io/images/b8bczekj/production/5f66d4146ea7b6a4415fa1a251119ec8c3094d8b-2400x1605.jpg"
"63_freunde-von-freunden-jessica-barensfeld-simon-howell_bwf-091-930x619.jpeg",147,150071,930,619,0,"image-ec52e2f5de6e04d78ad18d1fef29d626a62a7d3b-930x619-jpg","https://cdn.sanity.io/images/b8bczekj/production/ec52e2f5de6e04d78ad18d1fef29d626a62a7d3b-930x619.jpg"
"24523_8-arm-und-halsreif-nest-750-palladiumwei-c2-b7-und-gelbgold-photo-h-p-hoffmann.jpg",147,150373,2169,1920,0,"image-8bf244f1485076e25ad286d8f7142fd56cab7942-2169x1920-jpg","https://cdn.sanity.io/images/b8bczekj/production/8bf244f1485076e25ad286d8f7142fd56cab7942-2169x1920.jpg"
"10579_05_jasmina-jovy_brw102.jpg",147,150468,1920,1260,0,"image-8ed552921043690111a1285a5554b017b7f5add4-1920x1260-jpg","https://cdn.sanity.io/images/b8bczekj/production/8ed552921043690111a1285a5554b017b7f5add4-1920x1260.jpg"
"3566_galeriebiro.png",147,150482,258,312,0,"image-28d4c6e05c750a26aeaf968d2c3941f1b2a80b83-258x312-png","https://cdn.sanity.io/images/b8bczekj/production/28d4c6e05c750a26aeaf968d2c3941f1b2a80b83-258x312.png"
"3486_galerie-bollhorst-2.png",147,150489,350,241,0,"image-7edde2e94a4af7b42b526ca03c2c34159d8f7224-350x241-png","https://cdn.sanity.io/images/b8bczekj/production/7edde2e94a4af7b42b526ca03c2c34159d8f7224-350x241.png"
"54623_martina-dempf_schmuck_myanmar.jpg",147,150661,1920,1300,0,"image-5f18400cab87fd7b3716345763e64089575522d3-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/5f18400cab87fd7b3716345763e64089575522d3-1920x1300.jpg"
"45749_2_anne-fischer-2-gefaesse-aus-bronze-bronze-foto-brigitte-sauer_bearbeitet.jpg",147,150785,1920,1300,1,"image-12a9f798b09778297e544f548db90e4778a947c6-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/12a9f798b09778297e544f548db90e4778a947c6-1920x1300.jpg"
"51766_angela-huebel_regatta-tourmalin.jpg",147,150844,1920,1300,1,"image-614ec0a80da849a5dcb0865a6d9b9c284df68ef6-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/614ec0a80da849a5dcb0865a6d9b9c284df68ef6-1920x1300.jpg"
"3856_koichi-io-whirl-vessel-x.jpg",147,150888,1920,1260,1,"image-0e356710a7274eaef30d9b3f01b55c499a9d6323-1920x1260-jpg","https://cdn.sanity.io/images/b8bczekj/production/0e356710a7274eaef30d9b3f01b55c499a9d6323-1920x1260.jpg"
"48214_julian-stair-dsc_4732-gefaesse.jpg",147,150990,1920,1300,0,"image-dbdaef8b33ca9b9b1e6e7f45db356e3c97c6ee8f-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/dbdaef8b33ca9b9b1e6e7f45db356e3c97c6ee8f-1920x1300.jpg"
"45845_mille-fiabe_objekt-weltenbummler_bearbeitet.jpg",147,150997,1920,1300,0,"image-3b6aa3b361b7b09ead1a07226eca521840772486-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/3b6aa3b361b7b09ead1a07226eca521840772486-1920x1300.jpg"
"25_lightscape_mood_landscape_bemalt.jpg",148,151052,1600,1067,0,"image-f704ab96f5023fc0ab61b57e1117ac924a4e9064-1600x1067-jpg","https://cdn.sanity.io/images/b8bczekj/production/f704ab96f5023fc0ab61b57e1117ac924a4e9064-1600x1067.jpg"
"4387_georg-dobler-brosche-abstrakt.jpg",148,151089,1920,1260,1,"image-b889c10c7d89306cfa23d6cf09f03d93cd989e1e-1920x1260-jpg","https://cdn.sanity.io/images/b8bczekj/production/b889c10c7d89306cfa23d6cf09f03d93cd989e1e-1920x1260.jpg"
"63932_robert-korsikowski_waehler.jpg",148,151094,1300,1816,1,"image-82a096557b33b26dbf57d78117c1bc6b1ccc3573-1300x1816-jpg","https://cdn.sanity.io/images/b8bczekj/production/82a096557b33b26dbf57d78117c1bc6b1ccc3573-1300x1816.jpg"
"2410_edmund-de-waal-porcelain-jar.jpg",148,151102,1920,1260,0,"image-e44b4738b2fc8b27a2998c2a1bc9434caf46a0b6-1920x1260-jpg","https://cdn.sanity.io/images/b8bczekj/production/e44b4738b2fc8b27a2998c2a1bc9434caf46a0b6-1920x1260.jpg"
"24741_styli_gross.jpg",148,151160,2926,1920,0,"image-2ca01f52beacf6b06686c4220a8a8fd496e00c24-2926x1920-jpg","https://cdn.sanity.io/images/b8bczekj/production/2ca01f52beacf6b06686c4220a8a8fd496e00c24-2926x1920.jpg"
"61821_fingerglueck_artaurea_06.jpg",148,151190,1920,1300,0,"image-82f2b6c1c0eb482fc4eb3c7606aee9b2c488057d-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/82f2b6c1c0eb482fc4eb3c7606aee9b2c488057d-1920x1300.jpg"
"20476_beilharz-6_architekton_anh.jpg",148,151195,1920,1260,0,"image-07d8e089f7f3e4de9e756615d37cfe8609b4a35c-1920x1260-jpg","https://cdn.sanity.io/images/b8bczekj/production/07d8e089f7f3e4de9e756615d37cfe8609b4a35c-1920x1260.jpg"
"20482_beilharz-9_cirro.jpg",148,151272,1920,1260,0,"image-43d0ef405cb28949ba35613065dc853c79f19aa2-1920x1260-jpg","https://cdn.sanity.io/images/b8bczekj/production/43d0ef405cb28949ba35613065dc853c79f19aa2-1920x1260.jpg"
"54466_jutta-ulland_schmuckdesign_werkstatt.jpg",148,151290,1920,1300,0,"image-29a0836552c9140fb8f4559926eaeb033ef90648-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/29a0836552c9140fb8f4559926eaeb033ef90648-1920x1300.jpg"
"59434_handwerk-und-design_galerie-ra-2019_photo-ihm.jpg",148,151326,1920,1300,0,"image-c51fda5e690e25a297f58c0dd1e53fa64b339155-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/c51fda5e690e25a297f58c0dd1e53fa64b339155-1920x1300.jpg"
"23768_ring_769-3.jpg",148,151362,1920,1299,0,"image-806b856ee383c7b382b6f86af226fce7d983d5d2-1920x1299-jpg","https://cdn.sanity.io/images/b8bczekj/production/806b856ee383c7b382b6f86af226fce7d983d5d2-1920x1299.jpg"
"19292_10-the-moment-of-pleasure-28-bowl-with-forks.jpg",148,151393,1920,1300,0,"image-59c3ba2c0ba20f03212964a9d83d7aa194697d8c-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/59c3ba2c0ba20f03212964a9d83d7aa194697d8c-1920x1300.jpg"
"51804_susanne-elstner_brosche_gleicher-ursprung.jpg",148,151442,1920,1300,1,"image-6260f06abb7671d367ea5e0aab4b4e47592f02ce-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/6260f06abb7671d367ea5e0aab4b4e47592f02ce-1920x1300.jpg"
"54918_burggrafburggraf_cala_navy_detail.jpg",148,151464,1920,1300,1,"image-33bef32bf3b24218e38e7af58241b130ff48528d-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/33bef32bf3b24218e38e7af58241b130ff48528d-1920x1300.jpg"
"58450_carl-dau_objekt-der-reiz-des-minimalen.jpg",148,151519,1920,2506,0,"image-95e0995cc3c629fd778b5eda3111b7a117c75220-1920x2506-jpg","https://cdn.sanity.io/images/b8bczekj/production/95e0995cc3c629fd778b5eda3111b7a117c75220-1920x2506.jpg"
"20458_kilian-stauss_artefakt.jpg",148,151526,1920,1260,0,"image-b49b27ee2f1dbde8ebdb728851a45c9927611af0-1920x1260-jpg","https://cdn.sanity.io/images/b8bczekj/production/b49b27ee2f1dbde8ebdb728851a45c9927611af0-1920x1260.jpg"
"56513_sabine-mueller.jpg",148,151569,1920,1300,0,"image-8fe98c4c943563f6fdec389fc727a6b81503b52e-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/8fe98c4c943563f6fdec389fc727a6b81503b52e-1920x1300.jpg"
"23446_htd_aa_h_1-4.jpg",148,151573,1920,1299,0,"image-451cdc9f093411887c7f7a7ac2270cd57ed660a0-1920x1299-jpg","https://cdn.sanity.io/images/b8bczekj/production/451cdc9f093411887c7f7a7ac2270cd57ed660a0-1920x1299.jpg"
"4547__mg_4967-norman-breakfast.jpg",148,151625,667,1000,0,"image-c60ad5c9341e716455053d5210f5172cf740b214-667x1000-jpg","https://cdn.sanity.io/images/b8bczekj/production/c60ad5c9341e716455053d5210f5172cf740b214-667x1000.jpg"
"59920_schmuck-aus-pergament_ulrike-hamm_aus-der-zeit-gefallen_eva-maisch.jpg",148,151637,1920,1300,0,"image-444b0705b194f024aafe816b9d10ec9b6da78451-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/444b0705b194f024aafe816b9d10ec9b6da78451-1920x1300.jpg"
"225_sks11.jpg",148,151673,1600,899,0,"image-85123d007215e91cd2268c8b7582e3c8e982cd05-1600x899-jpg","https://cdn.sanity.io/images/b8bczekj/production/85123d007215e91cd2268c8b7582e3c8e982cd05-1600x899.jpg"
"27266_zimmer-der-altstadt-juwelier-ring-halbrund.jpg",148,151776,1300,1920,0,"image-80bfa0f0c02ee1747a9ccf601b8b5ad0aa1e92d8-1300x1920-jpg","https://cdn.sanity.io/images/b8bczekj/production/80bfa0f0c02ee1747a9ccf601b8b5ad0aa1e92d8-1300x1920.jpg"
"46721_fingerglueck_07.jpg",148,151787,1920,1300,0,"image-2d9b1c7ad6dc535ccf17000a0f957ed3798be2a8-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/2d9b1c7ad6dc535ccf17000a0f957ed3798be2a8-1920x1300.jpg"
"54924_burggrafburggraf_como_black.jpg",148,151824,1920,1300,1,"image-5cd21568d612cdf8fdbcd6875334a402bbc407ed-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/5cd21568d612cdf8fdbcd6875334a402bbc407ed-1920x1300.jpg"
"13932_1-marc-lange-alkmaar-www-marclange-nl-ring-pine-green-diamond.jpg",148,151899,1920,1260,0,"image-0096832c59fec2acd9ed900c717b5a449f62be2f-1920x1260-jpg","https://cdn.sanity.io/images/b8bczekj/production/0096832c59fec2acd9ed900c717b5a449f62be2f-1920x1260.jpg"
"47739_003teien_art_aurea_kuenzli.jpg",148,151926,1000,1500,0,"image-bfdc602febb15b03846fb59a636dcab727f14290-1000x1500-jpg","https://cdn.sanity.io/images/b8bczekj/production/bfdc602febb15b03846fb59a636dcab727f14290-1000x1500.jpg"
"55223_emquies-holstein_flamenco-earstuds-18kt-gold.jpg",148,152012,1920,1300,1,"image-26b91389a4b3db42f89a7e7936b19db68cc38096-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/26b91389a4b3db42f89a7e7936b19db68cc38096-1920x1300.jpg"
"23107_elke-sada_zeichnung.jpg",149,152071,1300,1920,0,"image-e90357586c70346fc31aef1d5840e5b58f48d3d2-1300x1920-jpg","https://cdn.sanity.io/images/b8bczekj/production/e90357586c70346fc31aef1d5840e5b58f48d3d2-1300x1920.jpg"
"54128_artemani_lobmeyr_gletscherserie.jpg",149,152172,1920,1300,0,"image-24ff4a58e1ff59b8262c8f09554afe219cb0ad0f-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/24ff4a58e1ff59b8262c8f09554afe219cb0ad0f-1920x1300.jpg"
"24743_you_2.jpg",149,152228,2926,1920,0,"image-3d98c2e1d1ce182a7d711246613127cfe26987a3-2926x1920-jpg","https://cdn.sanity.io/images/b8bczekj/production/3d98c2e1d1ce182a7d711246613127cfe26987a3-2926x1920.jpg"
"8831_christof-lungwitz-weisse-schale-1.jpg",149,152247,1260,853,0,"image-7f17aa9f4b736270c60b0300e0dab3c8ae8ca774-1260x853-jpg","https://cdn.sanity.io/images/b8bczekj/production/7f17aa9f4b736270c60b0300e0dab3c8ae8ca774-1260x853.jpg"
"54156_gila-stolzenfuss_malerei_galerie-metzger.jpg",149,152307,1920,1300,0,"image-beec239cf63116f7e75e87bed85ad8601e86cd9b-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/beec239cf63116f7e75e87bed85ad8601e86cd9b-1920x1300.jpg"
"27242_012_bruna_hauert_3403rock-1-2.jpg",149,152364,1299,1920,0,"image-ce09ee0b4aef08949a3d9d82a0cf55a221a7836c-1299x1920-jpg","https://cdn.sanity.io/images/b8bczekj/production/ce09ee0b4aef08949a3d9d82a0cf55a221a7836c-1299x1920.jpg"
"1183_batho-guendra-toennchenkette-4.jpg",149,152403,1920,1260,0,"image-dbfee28dc9381b518cd8182d41f80fed76d95376-1920x1260-jpg","https://cdn.sanity.io/images/b8bczekj/production/dbfee28dc9381b518cd8182d41f80fed76d95376-1920x1260.jpg"
"57765_sarah-cossham_schmuckkunst_zeitzeugen_kette-gummi-rot.jpg",149,152512,1920,1300,1,"image-f124ebd2e5d51164ecd7b9ac8fa4d6dab35c24f3-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/f124ebd2e5d51164ecd7b9ac8fa4d6dab35c24f3-1920x1300.jpg"
"55147_gabi-veit_contemporary-jewelry_oratorio-di-san-rocco_padua.jpg",149,152529,1920,2220,0,"image-4b39bf3e3a3c7a33956c48e9912f5e62ae24245c-1920x2220-jpg","https://cdn.sanity.io/images/b8bczekj/production/4b39bf3e3a3c7a33956c48e9912f5e62ae24245c-1920x2220.jpg"
"53132_herbert-hofmann-preise-2018_gernot-leibold.jpg",149,152568,1920,1300,0,"image-1bbfc8e89c486a04c19a1d14760fd7a587331afe-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/1bbfc8e89c486a04c19a1d14760fd7a587331afe-1920x1300.jpg"
"25045_deok-ho-kim-vestige-white-porcelain-grey-and-blue-linear-marbling-wheel-throwing-1280-degree-oxidation-firing-polishing_2014_dia-26-8-x-h-13-6cm.jpg",149,152578,1920,1280,0,"image-27f9d2cfd2c0441ca808f362d95ff44d60edfdde-1920x1280-jpg","https://cdn.sanity.io/images/b8bczekj/production/27f9d2cfd2c0441ca808f362d95ff44d60edfdde-1920x1280.jpg"
"AA59_paul-derrez 2018 The Tonguetest.jpg",149,152581,2107,2107,1,"image-0920658134013bdf784068d1886443cdcda5d230-2107x2107-jpg","https://cdn.sanity.io/images/b8bczekj/production/0920658134013bdf784068d1886443cdcda5d230-2107x2107.jpg"
"24515_4-armreif-nur-blech-gold-750-photo-h-p-hoffmann.jpg",149,152603,2023,1920,0,"image-427aa7ae8d538ba57d80876bfe27571ddaa8feff-2023x1920-jpg","https://cdn.sanity.io/images/b8bczekj/production/427aa7ae8d538ba57d80876bfe27571ddaa8feff-2023x1920.jpg"
"53716_internationale-keramiktage-oldenburg_themenausstellung.jpg",149,152610,1920,1300,0,"image-d285c636db2e407f6562b78dd2c584a340f91055-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/d285c636db2e407f6562b78dd2c584a340f91055-1920x1300.jpg"
"3809_stefanie-priessnitz-perlenreihenkette.jpg",149,152633,1920,1260,0,"image-b0dca254155aae7d7d4a7f0e624af3deccd38f2f-1920x1260-jpg","https://cdn.sanity.io/images/b8bczekj/production/b0dca254155aae7d7d4a7f0e624af3deccd38f2f-1920x1260.jpg"
"57451_back-to-new-roots_celine-oneal_artaurea.jpg",149,152744,1920,1300,0,"image-410292682897221ff8830a594588766a2d0ec759-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/410292682897221ff8830a594588766a2d0ec759-1920x1300.jpg"
"63965_robert-korsikowski_trichterzinkung-in-eichenholz.jpg",149,152782,1920,1300,1,"image-707c4efb7a1982289d2928eb6bb4f29fe96403af-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/707c4efb7a1982289d2928eb6bb4f29fe96403af-1920x1300.jpg"
"46291_claudiageiger_wirbelmodell-bearbeitet.jpg",149,152815,1920,1300,0,"image-5131591ec5eb5fae8cd3ea29be6232cbaf04f1f9-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/5131591ec5eb5fae8cd3ea29be6232cbaf04f1f9-1920x1300.jpg"
"45906_karola-torkos-swirl-bangle.jpg",149,152892,1920,1300,0,"image-ae58122f090dac02eeb85eacf3403c569f4040e2-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/ae58122f090dac02eeb85eacf3403c569f4040e2-1920x1300.jpg"
"46493_koichi-io-whirl-vi-ii-feature.jpg",149,152999,1920,1301,0,"image-04aef39f0428cfec509a1bfd3728cce7ddb8a4dd-1920x1301-jpg","https://cdn.sanity.io/images/b8bczekj/production/04aef39f0428cfec509a1bfd3728cce7ddb8a4dd-1920x1301.jpg"
"2882_dong-hyun-kim-watering.jpg",149,153053,1920,1260,0,"image-45abc5fd188cef5a0e51fc963d1cfe0034d3c6b3-1920x1260-jpg","https://cdn.sanity.io/images/b8bczekj/production/45abc5fd188cef5a0e51fc963d1cfe0034d3c6b3-1920x1260.jpg"
"26727_paradis-des-innocents_3.jpg",150,153088,1920,1300,0,"image-7437a15c5f442d165ec09e8df84cd760603fe67c-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/7437a15c5f442d165ec09e8df84cd760603fe67c-1920x1300.jpg"
"48149_annette-lechler-schmuck-mkuenzli__mg_7279.jpg",150,153097,1920,1300,1,"image-e552585ea13b61b86f4b08b4bd9bb4fcd4557976-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/e552585ea13b61b86f4b08b4bd9bb4fcd4557976-1920x1300.jpg"
"48970_gabi-veit_creatura_2016_e.jpg",150,153182,1920,1300,0,"image-d04a0172c452c47b4dbe27ec2a53bb59b7e0a9de-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/d04a0172c452c47b4dbe27ec2a53bb59b7e0a9de-1920x1300.jpg"
"53999_designers-in-residence_james-boock_2018.jpg",150,153200,1920,1300,0,"image-985cff75762c82613127d4e2e9b857c5bd65e9e0-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/985cff75762c82613127d4e2e9b857c5bd65e9e0-1920x1300.jpg"
"49076_niedersaechsische-staatspreistraeger-manfred_zimmermann_em1_7554.jpg",150,153229,1300,1949,0,"image-bffa6296f15a183a6520b402aa959cadff7436d1-1300x1949-jpg","https://cdn.sanity.io/images/b8bczekj/production/bffa6296f15a183a6520b402aa959cadff7436d1-1300x1949.jpg"
"51430_schmuque_produkte_53.jpg",150,153249,1920,1279,0,"image-fb704fbb219412a6e901cc3727ad03cd55f9b9c5-1920x1279-jpg","https://cdn.sanity.io/images/b8bczekj/production/fb704fbb219412a6e901cc3727ad03cd55f9b9c5-1920x1279.jpg"
"57368_bosna-quilt-werkstatt_2019-27_lucia-und-vesna.jpg",150,153279,1920,1300,1,"image-01cf0a61b053301da73e65b7bbcc32b03e56d99f-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/01cf0a61b053301da73e65b7bbcc32b03e56d99f-1920x1300.jpg"
"57519_barbara-nanning_chimaera_artaurea.jpg",150,153301,1920,1300,0,"image-b0900109e71b536a468901cb3fc270f13ddc581a-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/b0900109e71b536a468901cb3fc270f13ddc581a-1920x1300.jpg"
"55595_mari-ishikawa_galerie-la-perle-noire.jpg",150,153346,1920,1300,0,"image-e6549bd160f30be387912e64a98c4034dc404ded-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/e6549bd160f30be387912e64a98c4034dc404ded-1920x1300.jpg"
"52227_galerie-metzger_gudrun-petzold_epidermis-ii_farbiger-steinzeugton.jpg",150,153377,1920,1300,0,"image-3d4000273ba6c1d5b15bc91da3467f6bc5e36b3c-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/3d4000273ba6c1d5b15bc91da3467f6bc5e36b3c-1920x1300.jpg"
"60490_staatspreise-baden-wuerttemberg_mirjam-hiller.jpg",150,153504,1920,1300,0,"image-b98650f67ed61d65fd8f6c10313cd53d56e92a78-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/b98650f67ed61d65fd8f6c10313cd53d56e92a78-1920x1300.jpg"
"56491_christiane-iken.jpg",150,153537,1920,1300,0,"image-f070c5b8e010196a587460bf759d5b7b13f5f4a6-1920x1300-jpg","https://cdn.sanity.io/images/b8bczekj/production/f070c5b8e010196a587460bf759d5b7b13f5f4a6-1920x1300.jpg"
